alnA	alnB	A	B	YNL093W_04	YNL093W_29	YNL093W_05	YNL093W_38	YNL093W_18	YNL093W_17	YNL093W_31	YNL093W_52	YNL093W_40	YNL093W_62	YNL093W_65	YNL093W_32	YNL093W_33	YNL093W_41	YNL093W_16	YNL093W_51	YNL093W_14	YNL093W_39	YNL093W_28	YNL093W_35	YNL093W_10	YNL093W_02	YNL093W_64	YNL093W_70	YNL093W_09	YNL093W_01	YNL093W_06	YNL093W_15	YNL093W_23	YNL093W_61	YNL093W_08	YNL093W_67	YNL093W_37	YNL093W_63	YNL093W_44	YNL093W_48	YNL093W_25	YNL093W_69	YNL093W_56	YNL093W_54	YNL093W_68	YNL093W_24	YNL093W_34	YNL093W_22	YNL093W_27	YNL093W_07	YNL093W_12	YNL093W_36	YNL093W_57	YNL093W_49	YNL093W_11	YNL093W_53	YNL093W_03	YNL093W_47	YNL093W_58
46	58	15	27	5954.0	2535.0	1198.0	3637.0	6617.0	1947.0	4129.0	297.0	2168.0	5917.0	6231.0	6204.0	3782.0	3342.0	6019.0	1233.0	4091.0	998.0	1511.0	2338.0	5662.0	772.0	512.0	4678.0	464.0	1051.0	2841.0	2242.0	6848.0	7721.0	5338.0	1170.0	3407.0	7869.0	5394.0	6393.0	3913.0	6248.0	8612.0	661.0	1471.0	5506.0	9598.0	972.0	5417.0	3328.0	1236.0	20000.0	3648.0	8720.0	2648.0	3323.0	2506.0	20000.0	20000.0
46	57	15	26	5970.0	2760.0	20000.0	3798.0	6621.0	1948.0	4136.0	20000.0	2170.0	5922.0	6234.0	6212.0	3988.0	20000.0	20000.0	20000.0	4362.0	1003.0	20000.0	20000.0	5669.0	20000.0	515.0	4680.0	20000.0	1054.0	3234.0	2275.0	6850.0	7790.0	5342.0	1171.0	20000.0	20000.0	20000.0	20000.0	3916.0	6246.0	20000.0	20000.0	1475.0	5627.0	9600.0	20000.0	20000.0	3330.0	1244.0	20000.0	20000.0	20000.0	2649.0	20000.0	20000.0	20000.0	20000.0
47	54	16	23	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
47	206	16	87	5973.0	2477.0	1163.0	3647.0	6647.0	2000.0	3987.0	228.0	2146.0	5841.0	6159.0	6348.0	3685.0	3328.0	5820.0	1267.0	4320.0	1155.0	1601.0	2307.0	5583.0	857.0	356.0	4542.0	415.0	935.0	2836.0	2232.0	6709.0	7790.0	5375.0	1182.0	3341.0	7716.0	5394.0	6393.0	3637.0	6186.0	8446.0	405.0	1333.0	5454.0	9559.0	793.0	5067.0	3379.0	1261.0	3648.0	3472.0	8602.0	2641.0	3247.0	2351.0	3068.0	967.0
47	207	16	88	5971.0	2478.0	1164.0	3623.0	6646.0	2000.0	3987.0	229.0	2146.0	5840.0	6159.0	6347.0	3681.0	3328.0	5817.0	1263.0	4320.0	1153.0	1600.0	2306.0	5583.0	856.0	357.0	4541.0	415.0	935.0	2834.0	2231.0	6709.0	7787.0	5375.0	1180.0	3340.0	7717.0	5394.0	6392.0	3636.0	6186.0	8446.0	405.0	1330.0	5454.0	9560.0	778.0	5066.0	3380.0	1260.0	3650.0	3472.0	8601.0	2640.0	3246.0	2349.0	3068.0	967.0
47	208	16	89	5969.0	2480.0	1164.0	3621.0	6645.0	2000.0	3988.0	230.0	2145.0	5839.0	6158.0	6345.0	3680.0	3329.0	5817.0	1260.0	4319.0	1152.0	1600.0	2304.0	5583.0	856.0	358.0	4538.0	415.0	935.0	2831.0	2230.0	6709.0	7783.0	5374.0	1179.0	3339.0	7718.0	5394.0	6393.0	3635.0	6186.0	8446.0	404.0	1328.0	5453.0	9559.0	775.0	5065.0	3380.0	1255.0	3651.0	3472.0	8598.0	2640.0	3242.0	2347.0	3068.0	967.0
47	173	16	66	6129.0	2475.0	1118.0	3662.0	6647.0	2003.0	3948.0	196.0	2152.0	5910.0	6131.0	6347.0	3668.0	3356.0	5842.0	1196.0	4277.0	1198.0	1517.0	2293.0	5565.0	724.0	274.0	4477.0	419.0	924.0	2830.0	2204.0	6703.0	7859.0	5287.0	1173.0	3379.0	7732.0	5385.0	6395.0	3644.0	5904.0	8471.0	470.0	1449.0	5471.0	9502.0	693.0	4948.0	3296.0	1222.0	3667.0	3481.0	8604.0	2594.0	3212.0	2217.0	3042.0	970.0
47	226	16	104	5984.0	2493.0	1157.0	3605.0	6636.0	1990.0	3985.0	239.0	2130.0	5835.0	6151.0	6187.0	3672.0	3315.0	5777.0	1258.0	4306.0	1072.0	1597.0	2291.0	5578.0	755.0	345.0	4524.0	406.0	927.0	2780.0	2227.0	6687.0	7777.0	5367.0	1175.0	3316.0	7712.0	5389.0	6332.0	3631.0	6183.0	8406.0	364.0	1322.0	5448.0	9546.0	762.0	5058.0	3375.0	1212.0	3639.0	3467.0	8595.0	2590.0	3222.0	2330.0	3056.0	959.0
47	205	16	86	5937.0	2476.0	1162.0	3647.0	6648.0	2001.0	3986.0	228.0	2147.0	5841.0	6159.0	6349.0	3686.0	3328.0	5821.0	1269.0	4320.0	1197.0	1601.0	2308.0	5583.0	857.0	355.0	4570.0	414.0	935.0	2838.0	2232.0	6709.0	7793.0	5376.0	1183.0	3340.0	7715.0	5394.0	6391.0	3638.0	6185.0	8446.0	406.0	1333.0	5455.0	9555.0	795.0	5067.0	3377.0	1262.0	3646.0	3472.0	8602.0	2641.0	3243.0	2352.0	3067.0	967.0
47	195	16	80	6044.0	2471.0	1160.0	3651.0	6650.0	2001.0	3986.0	229.0	2151.0	5930.0	6159.0	6349.0	3695.0	3331.0	5820.0	1281.0	4314.0	1192.0	1602.0	2304.0	5588.0	868.0	349.0	4566.0	416.0	931.0	2837.0	2228.0	6706.0	7804.0	5375.0	1187.0	3339.0	7715.0	5390.0	6388.0	3640.0	6188.0	8440.0	394.0	1334.0	5462.0	9557.0	797.0	5066.0	3377.0	1263.0	3643.0	3473.0	8599.0	2604.0	3226.0	2356.0	3066.0	969.0
47	230	16	108	5990.0	2490.0	1155.0	3603.0	6634.0	1990.0	3968.0	196.0	2129.0	5833.0	6154.0	6183.0	3674.0	3311.0	5778.0	1262.0	4310.0	1067.0	1597.0	2300.0	5577.0	755.0	344.0	4524.0	402.0	927.0	2780.0	2227.0	6680.0	7786.0	5367.0	1172.0	3318.0	7713.0	5389.0	6335.0	3632.0	6182.0	8396.0	361.0	1322.0	5448.0	9545.0	764.0	5055.0	3370.0	1263.0	3638.0	3463.0	8604.0	2590.0	3222.0	2322.0	3055.0	955.0
47	191	16	76	6050.0	2471.0	1158.0	3653.0	6650.0	1999.0	3987.0	194.0	2152.0	5921.0	6147.0	6349.0	3699.0	3335.0	5813.0	1303.0	4305.0	1191.0	1601.0	2301.0	5588.0	868.0	346.0	4565.0	395.0	928.0	2832.0	2226.0	6691.0	7848.0	5368.0	1185.0	3356.0	7720.0	5387.0	6388.0	3636.0	6188.0	8439.0	393.0	1403.0	5465.0	9645.0	796.0	4950.0	3377.0	1325.0	3641.0	3476.0	8598.0	2594.0	3218.0	2357.0	3071.0	969.0
47	52	16	21	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
48	226	17	104	5985.0	2496.0	1159.0	3607.0	6637.0	1992.0	3969.0	237.0	2131.0	5837.0	6150.0	6185.0	3673.0	3315.0	5778.0	1255.0	4312.0	1071.0	1598.0	2291.0	5579.0	755.0	346.0	4524.0	409.0	929.0	2781.0	2226.0	6689.0	7778.0	5366.0	1174.0	3317.0	7712.0	5389.0	6339.0	3631.0	6183.0	8410.0	368.0	1322.0	5449.0	9547.0	762.0	5059.0	3376.0	1255.0	3637.0	3468.0	8592.0	2586.0	3222.0	2331.0	3058.0	961.0
48	52	17	21	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
48	208	17	89	5973.0	2482.0	1165.0	3620.0	6647.0	2001.0	3967.0	229.0	2146.0	5841.0	6158.0	6345.0	3680.0	3329.0	5815.0	1259.0	4321.0	1155.0	1600.0	2305.0	5584.0	855.0	357.0	4541.0	416.0	936.0	2834.0	2229.0	6708.0	7787.0	5372.0	1179.0	3342.0	7717.0	5394.0	6393.0	3635.0	6185.0	8443.0	407.0	1328.0	5454.0	9660.0	774.0	5065.0	3381.0	1252.0	3649.0	3472.0	8594.0	2640.0	3241.0	2344.0	3069.0	967.0
48	222	17	101	5979.0	2503.0	1162.0	3610.0	6637.0	1992.0	3970.0	239.0	2130.0	5836.0	6151.0	6188.0	3674.0	3321.0	5777.0	1253.0	4312.0	1164.0	1598.0	2297.0	5579.0	761.0	347.0	4524.0	412.0	929.0	2780.0	2226.0	6692.0	7762.0	5367.0	1175.0	3315.0	7711.0	5389.0	6340.0	3629.0	6184.0	8431.0	371.0	1323.0	5448.0	9548.0	762.0	5059.0	3379.0	1213.0	3641.0	3469.0	8582.0	2585.0	3220.0	2339.0	3063.0	962.0
48	221	17	100	5980.0	2501.0	1161.0	3608.0	6640.0	1991.0	3967.0	239.0	2131.0	5835.0	6149.0	6186.0	3672.0	3321.0	5779.0	1251.0	4311.0	1163.0	1598.0	2296.0	5578.0	819.0	346.0	4523.0	412.0	930.0	2779.0	2226.0	6693.0	7761.0	5368.0	1174.0	3313.0	7712.0	5389.0	6341.0	3628.0	6183.0	8434.0	371.0	1323.0	5446.0	9547.0	761.0	5059.0	3377.0	1211.0	3640.0	3468.0	8532.0	2582.0	3220.0	2340.0	3065.0	961.0
49	208	18	89	5974.0	2482.0	1167.0	3619.0	6649.0	2006.0	3964.0	228.0	2146.0	5842.0	6157.0	6234.0	3677.0	3329.0	5807.0	1259.0	4322.0	1165.0	1600.0	2306.0	5583.0	848.0	355.0	4543.0	417.0	937.0	2835.0	2227.0	6706.0	7790.0	5370.0	1177.0	3346.0	7716.0	5395.0	6379.0	3635.0	6183.0	8441.0	417.0	1329.0	5455.0	9662.0	773.0	5066.0	3383.0	1246.0	3646.0	3474.0	8586.0	2639.0	3239.0	2343.0	3072.0	967.0
49	221	18	100	5981.0	2504.0	1164.0	3610.0	6643.0	1992.0	3966.0	237.0	2131.0	5837.0	6149.0	6186.0	3672.0	3323.0	5778.0	1252.0	4314.0	1164.0	1599.0	2297.0	5578.0	762.0	346.0	4524.0	417.0	932.0	2780.0	2225.0	6693.0	7745.0	5366.0	1174.0	3314.0	7712.0	5390.0	6340.0	3629.0	6182.0	8432.0	375.0	1323.0	5448.0	9548.0	763.0	5059.0	3379.0	1214.0	3630.0	3470.0	8574.0	2580.0	3217.0	2340.0	3067.0	959.0
49	217	18	96	5978.0	2499.0	1169.0	3615.0	6643.0	1993.0	3960.0	236.0	2132.0	5836.0	6151.0	6185.0	3671.0	3327.0	5763.0	1247.0	4314.0	1080.0	1598.0	2299.0	5578.0	814.0	353.0	4525.0	417.0	931.0	2780.0	2223.0	6699.0	7742.0	5367.0	1174.0	3313.0	7715.0	5389.0	6349.0	3628.0	5934.0	8433.0	397.0	1323.0	5448.0	9549.0	763.0	5059.0	3382.0	1212.0	3631.0	3469.0	8537.0	2581.0	3218.0	2333.0	3066.0	955.0
49	177	18	68	6125.0	2474.0	1118.0	3662.0	6650.0	2003.0	3988.0	197.0	2151.0	5919.0	6137.0	6348.0	3684.0	3349.0	5807.0	1198.0	4295.0	1204.0	1568.0	2297.0	5566.0	721.0	274.0	4481.0	378.0	931.0	2832.0	2204.0	6683.0	7849.0	5264.0	1181.0	3377.0	7725.0	5375.0	6314.0	3631.0	5897.0	8443.0	469.0	1443.0	5474.0	9499.0	738.0	4946.0	3303.0	1275.0	3334.0	3483.0	8565.0	2593.0	3223.0	2220.0	3039.0	969.0
49	54	18	23	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
50	177	19	68	6020.0	2475.0	1118.0	3662.0	6650.0	1961.0	3988.0	197.0	2150.0	5921.0	6137.0	6348.0	3684.0	3348.0	5791.0	1198.0	4295.0	1062.0	1555.0	2301.0	5567.0	719.0	273.0	4481.0	377.0	935.0	2832.0	2204.0	6682.0	7847.0	5263.0	1182.0	3377.0	7723.0	5369.0	6312.0	3629.0	5896.0	8442.0	469.0	1442.0	5474.0	9498.0	716.0	4945.0	3303.0	1274.0	3332.0	3484.0	8562.0	2595.0	3225.0	2219.0	3038.0	968.0
50	213	19	94	5977.0	2499.0	1172.0	3617.0	6643.0	1994.0	3958.0	231.0	2134.0	5837.0	6151.0	6181.0	3671.0	3330.0	5742.0	1247.0	4315.0	1078.0	1599.0	2300.0	5579.0	812.0	358.0	4528.0	417.0	932.0	2782.0	2222.0	6701.0	7736.0	5365.0	1174.0	3314.0	7715.0	5389.0	6348.0	3629.0	5930.0	8434.0	399.0	1322.0	5450.0	9555.0	764.0	5061.0	3386.0	1211.0	3626.0	3469.0	8571.0	2582.0	3219.0	2326.0	3069.0	950.0
51	213	20	94	5978.0	2501.0	1173.0	3616.0	6644.0	1994.0	3958.0	229.0	2134.0	5838.0	6150.0	6181.0	3671.0	3331.0	5740.0	1248.0	4315.0	1075.0	1599.0	2301.0	5579.0	777.0	357.0	4531.0	419.0	931.0	2786.0	2221.0	6700.0	7736.0	5362.0	1174.0	3314.0	7714.0	5389.0	6342.0	3629.0	5930.0	8433.0	398.0	1321.0	5451.0	9554.0	765.0	5061.0	3388.0	1211.0	3623.0	3470.0	8569.0	2580.0	3216.0	2326.0	3071.0	944.0
51	210	20	91	5978.0	2505.0	1173.0	3616.0	6649.0	2008.0	3960.0	228.0	2141.0	5842.0	6153.0	6192.0	3673.0	3330.0	5745.0	1253.0	4323.0	1157.0	1600.0	2306.0	5582.0	815.0	355.0	4543.0	420.0	936.0	2832.0	2224.0	6704.0	7743.0	5366.0	1174.0	3348.0	7714.0	5395.0	6360.0	3631.0	6178.0	8437.0	402.0	1325.0	5454.0	9668.0	769.0	5064.0	3388.0	1238.0	3643.0	3477.0	8575.0	2635.0	3224.0	2340.0	3077.0	967.0
51	256	20	123	5984.0	2474.0	1170.0	3627.0	6657.0	1978.0	3958.0	229.0	2142.0	5839.0	6155.0	6188.0	3671.0	3330.0	5738.0	1251.0	4326.0	1032.0	1616.0	2309.0	5582.0	777.0	357.0	4565.0	415.0	961.0	2832.0	2221.0	6700.0	7737.0	5362.0	1172.0	3341.0	7716.0	5421.0	6357.0	3632.0	5931.0	8430.0	379.0	1309.0	5454.0	9657.0	768.0	5066.0	3381.0	1235.0	3629.0	3470.0	8574.0	2641.0	3225.0	2299.0	3073.0	952.0
51	257	20	124	5982.0	2474.0	1171.0	3629.0	6658.0	1978.0	3957.0	227.0	2141.0	5839.0	6156.0	6186.0	3672.0	3332.0	5738.0	1250.0	4327.0	1032.0	1617.0	2307.0	5583.0	777.0	357.0	4565.0	414.0	962.0	2832.0	2220.0	6701.0	7736.0	5363.0	1174.0	3341.0	7716.0	5421.0	6358.0	3632.0	5930.0	8431.0	379.0	1294.0	5455.0	9659.0	768.0	5065.0	3384.0	1234.0	3628.0	3469.0	8574.0	2640.0	3225.0	2299.0	3076.0	948.0
52	210	21	91	5979.0	2509.0	1173.0	3614.0	6648.0	2020.0	3960.0	227.0	2140.0	5842.0	6151.0	6192.0	3672.0	3329.0	5743.0	1253.0	4323.0	1080.0	1600.0	2305.0	5581.0	815.0	354.0	4560.0	422.0	936.0	2834.0	2223.0	6702.0	7741.0	5365.0	1173.0	3349.0	7712.0	5417.0	6349.0	3631.0	6177.0	8436.0	401.0	1325.0	5455.0	9560.0	770.0	5064.0	3388.0	1237.0	3632.0	3480.0	8573.0	2586.0	3221.0	2340.0	3080.0	957.0
52	257	21	124	5983.0	2474.0	1171.0	3627.0	6659.0	1978.0	3958.0	227.0	2141.0	5839.0	6154.0	6184.0	3671.0	3332.0	5738.0	1250.0	4327.0	1031.0	1586.0	2307.0	5582.0	776.0	357.0	4564.0	453.0	962.0	2833.0	2219.0	6699.0	7735.0	5361.0	1172.0	3342.0	7715.0	5421.0	6347.0	3631.0	5930.0	8430.0	381.0	1293.0	5457.0	9661.0	769.0	5066.0	3385.0	1230.0	3627.0	3471.0	8571.0	2639.0	3224.0	2297.0	3080.0	942.0
52	208	21	89	5975.0	2513.0	1171.0	3613.0	6651.0	2020.0	3960.0	224.0	2144.0	5843.0	6152.0	6196.0	3672.0	3328.0	5745.0	1257.0	4324.0	1036.0	1600.0	2307.0	5582.0	845.0	351.0	4565.0	421.0	937.0	2842.0	2224.0	6703.0	7751.0	5365.0	1171.0	3350.0	7711.0	5415.0	6359.0	3631.0	6177.0	8436.0	427.0	1325.0	5457.0	9669.0	771.0	5066.0	3386.0	1240.0	3642.0	3481.0	8575.0	2635.0	3224.0	2342.0	3081.0	967.0
52	209	21	90	5977.0	2512.0	1172.0	3613.0	6650.0	2021.0	3960.0	225.0	2142.0	5842.0	6152.0	6194.0	3672.0	3328.0	5743.0	1255.0	4324.0	1037.0	1600.0	2307.0	5581.0	817.0	353.0	4563.0	422.0	937.0	2837.0	2224.0	6702.0	7743.0	5366.0	1172.0	3350.0	7711.0	5417.0	6359.0	3631.0	6177.0	8436.0	403.0	1325.0	5456.0	9670.0	771.0	5066.0	3388.0	1238.0	3644.0	3481.0	8574.0	2634.0	3224.0	2341.0	3081.0	967.0
52	213	21	94	5979.0	2504.0	1173.0	3615.0	6644.0	1994.0	3959.0	229.0	2134.0	5839.0	6149.0	6182.0	3671.0	3330.0	5740.0	1248.0	4316.0	1075.0	1599.0	2300.0	5578.0	770.0	356.0	4535.0	420.0	930.0	2824.0	2220.0	6699.0	7736.0	5361.0	1173.0	3315.0	7712.0	5388.0	6340.0	3629.0	5931.0	8432.0	398.0	1321.0	5452.0	9555.0	766.0	5061.0	3389.0	1213.0	3623.0	3472.0	8567.0	2580.0	3213.0	2318.0	3073.0	943.0
52	256	21	123	5986.0	2475.0	1170.0	3626.0	6658.0	1977.0	3958.0	228.0	2142.0	5839.0	6154.0	6187.0	3671.0	3330.0	5738.0	1250.0	4326.0	1032.0	1585.0	2308.0	5581.0	776.0	356.0	4564.0	452.0	961.0	2834.0	2220.0	6698.0	7736.0	5360.0	1171.0	3343.0	7714.0	5420.0	6348.0	3631.0	5931.0	8429.0	380.0	1295.0	5456.0	9660.0	768.0	5066.0	3382.0	1231.0	3628.0	3472.0	8569.0	2640.0	3224.0	2296.0	3077.0	943.0
52	57	21	26	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
53	256	22	123	5983.0	2475.0	1166.0	3624.0	6657.0	1978.0	3959.0	228.0	2141.0	5840.0	6155.0	6192.0	3671.0	3329.0	5740.0	1249.0	4326.0	1032.0	1613.0	2307.0	5581.0	776.0	356.0	4563.0	413.0	963.0	2833.0	2220.0	6698.0	7737.0	5362.0	1172.0	3343.0	7714.0	5419.0	6347.0	3631.0	6144.0	8429.0	379.0	1308.0	5458.0	9661.0	768.0	5067.0	3383.0	1231.0	3630.0	3477.0	8570.0	2640.0	3224.0	2298.0	3077.0	943.0
53	257	22	124	5982.0	2474.0	1170.0	3627.0	6659.0	1981.0	3959.0	227.0	2140.0	5840.0	6156.0	6190.0	3672.0	3331.0	5740.0	1248.0	4327.0	1032.0	1613.0	2307.0	5582.0	776.0	357.0	4563.0	413.0	964.0	2832.0	2219.0	6699.0	7735.0	5364.0	1173.0	3343.0	7714.0	5420.0	6345.0	3631.0	5933.0	8430.0	380.0	1296.0	5458.0	9661.0	769.0	5066.0	3386.0	1230.0	3629.0	3476.0	8571.0	2639.0	3224.0	2298.0	3082.0	943.0
53	57	22	26	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
53	373	22	160	5931.0	2428.0	1206.0	3591.0	6641.0	1960.0	3890.0	178.0	2159.0	5807.0	6149.0	6186.0	3670.0	3330.0	5735.0	1246.0	4293.0	1025.0	1540.0	2315.0	5582.0	741.0	354.0	4507.0	405.0	960.0	2835.0	2212.0	6699.0	7731.0	5332.0	1168.0	3350.0	7685.0	5423.0	6316.0	3593.0	5928.0	8433.0	372.0	1233.0	5503.0	9553.0	772.0	5069.0	3326.0	1214.0	3578.0	3395.0	8574.0	2606.0	3229.0	2321.0	3033.0	930.0
54	208	23	89	5975.0	2515.0	1170.0	3611.0	6649.0	2023.0	3961.0	223.0	2143.0	5843.0	6153.0	6196.0	3670.0	3324.0	5749.0	1258.0	4323.0	1033.0	1599.0	2305.0	5581.0	819.0	349.0	4561.0	421.0	937.0	2842.0	2223.0	6702.0	7751.0	5363.0	1170.0	3350.0	7709.0	5413.0	6350.0	3630.0	6176.0	8436.0	410.0	1319.0	5460.0	9560.0	773.0	5066.0	3385.0	1238.0	3647.0	3481.0	8574.0	2583.0	3221.0	2344.0	3083.0	964.0
54	58	23	27	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
54	172	23	65	6127.0	2485.0	1111.0	3669.0	6634.0	1951.0	3948.0	210.0	1984.0	5922.0	6132.0	6179.0	3600.0	3400.0	5839.0	1195.0	4283.0	1058.0	1566.0	2321.0	5591.0	721.0	277.0	4478.0	379.0	939.0	2832.0	2200.0	6674.0	7819.0	5265.0	1182.0	3379.0	7716.0	5362.0	6311.0	3622.0	5895.0	8465.0	469.0	1441.0	5417.0	9494.0	700.0	4912.0	3071.0	1281.0	3677.0	3486.0	8549.0	2640.0	3211.0	2210.0	3033.0	969.0
54	206	23	87	5970.0	2477.0	1168.0	3609.0	6651.0	2024.0	3959.0	222.0	2138.0	5843.0	6154.0	6197.0	3669.0	3321.0	5750.0	1267.0	4322.0	1023.0	1601.0	2307.0	5582.0	845.0	347.0	4563.0	418.0	937.0	2846.0	2223.0	6702.0	7763.0	5363.0	1166.0	3351.0	7707.0	5411.0	6350.0	3629.0	6176.0	8437.0	428.0	1309.0	5469.0	9548.0	772.0	5068.0	3379.0	1243.0	3641.0	3480.0	8578.0	2635.0	3232.0	2348.0	3082.0	967.0
54	173	23	66	6016.0	2484.0	1110.0	3665.0	6642.0	1950.0	3948.0	212.0	1984.0	5923.0	6137.0	6180.0	3683.0	3351.0	5839.0	1197.0	4284.0	1058.0	1564.0	2324.0	5579.0	722.0	277.0	4480.0	378.0	939.0	2831.0	2201.0	6676.0	7823.0	5263.0	1183.0	3378.0	7719.0	5365.0	6311.0	3624.0	5895.0	8464.0	468.0	1441.0	5423.0	9496.0	707.0	4917.0	3074.0	1281.0	3676.0	3486.0	8549.0	2640.0	3220.0	2211.0	3033.0	970.0
54	176	23	67	6016.0	2480.0	1110.0	3664.0	6656.0	1949.0	3949.0	212.0	1985.0	5924.0	6142.0	6181.0	3695.0	3348.0	5777.0	1199.0	4287.0	1058.0	1560.0	2325.0	5578.0	723.0	281.0	4481.0	376.0	916.0	2833.0	2201.0	6677.0	7823.0	5262.0	1208.0	3377.0	7720.0	5366.0	6310.0	3625.0	5895.0	8462.0	467.0	1441.0	5475.0	9497.0	707.0	4942.0	3297.0	1278.0	3331.0	3486.0	8551.0	2578.0	3222.0	2212.0	3034.0	972.0
54	59	23	28	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
55	172	24	65	5977.0	2485.0	1111.0	3670.0	6633.0	1949.0	3948.0	212.0	1987.0	5923.0	6133.0	6180.0	3601.0	3400.0	5839.0	1195.0	4284.0	1059.0	1567.0	2321.0	5577.0	724.0	278.0	4477.0	382.0	918.0	2834.0	2201.0	6676.0	7816.0	5269.0	1180.0	3380.0	7718.0	5365.0	6312.0	3621.0	5898.0	8466.0	472.0	1443.0	5418.0	9497.0	694.0	4917.0	3075.0	1283.0	3678.0	3485.0	8550.0	2573.0	3211.0	2209.0	3034.0	970.0
55	119	24	42	6080.0	2490.0	1134.0	3701.0	6727.0	2097.0	3947.0	229.0	2112.0	5935.0	6254.0	6175.0	3709.0	3241.0	5876.0	1273.0	4219.0	1261.0	1499.0	2404.0	5801.0	732.0	372.0	4488.0	593.0	1045.0	2871.0	2283.0	6883.0	7959.0	20000.0	1214.0	3456.0	7712.0	5446.0	6311.0	3629.0	5915.0	8467.0	475.0	1534.0	5476.0	9508.0	723.0	4949.0	3300.0	1552.0	3829.0	3492.0	8626.0	2819.0	3216.0	2219.0	3143.0	933.0
