alnA	alnB	A	B	YMR138W_22	YMR138W_66	YMR138W_24	YMR138W_46	YMR138W_42	YMR138W_49	YMR138W_11	YMR138W_17	YMR138W_37	YMR138W_19	YMR138W_31	YMR138W_21	YMR138W_62	YMR138W_35	YMR138W_18	YMR138W_03	YMR138W_07	YMR138W_53	YMR138W_69	YMR138W_15	YMR138W_67	YMR138W_41	YMR138W_43	YMR138W_55	YMR138W_12	YMR138W_44	YMR138W_23	YMR138W_64	YMR138W_05	YMR138W_51	YMR138W_08	YMR138W_45	YMR138W_10	YMR138W_38	YMR138W_65	YMR138W_56	YMR138W_04	YMR138W_09	YMR138W_48	YMR138W_34	YMR138W_33	YMR138W_29	YMR138W_26	YMR138W_58	YMR138W_30	YMR138W_06	YMR138W_59	YMR138W_54	YMR138W_63	YMR138W_02	YMR138W_27	YMR138W_36	YMR138W_68	YMR138W_32	YMR138W_39	YMR138W_60	YMR138W_52	YMR138W_28	YMR138W_16	YMR138W_70	YMR138W_25	YMR138W_57	YMR138W_14	YMR138W_61	YMR138W_50	YMR138W_01
45	173	18	66	1354.0	3286.0	824.0	1554.0	2592.0	1250.0	4354.0	8305.0	7348.0	1925.0	9173.0	9169.0	6663.0	624.0	718.0	6612.0	276.0	6716.0	4208.0	6807.0	1005.0	4753.0	1225.0	4171.0	3685.0	4095.0	2240.0	5056.0	2434.0	7159.0	1420.0	3047.0	4177.0	3410.0	1629.0	4058.0	1012.0	3574.0	3438.0	6264.0	3130.0	1437.0	5518.0	3369.0	2421.0	9104.0	798.0	7840.0	1536.0	763.0	1771.0	2627.0	1533.0	231.0	5872.0	8603.0	1599.0	178.0	3993.0	6365.0	3597.0	806.0	2677.0	7656.0	3416.0	8304.0
46	170	19	63	1358.0	3277.0	832.0	1549.0	2592.0	1250.0	4356.0	8309.0	7346.0	1837.0	9182.0	9167.0	6667.0	624.0	722.0	6616.0	275.0	6705.0	4207.0	6896.0	1007.0	4753.0	1221.0	4183.0	3678.0	4095.0	2216.0	5050.0	2432.0	7164.0	1420.0	3060.0	4183.0	3427.0	1631.0	4062.0	1011.0	3579.0	3438.0	6059.0	3127.0	1429.0	5516.0	3368.0	2422.0	9101.0	797.0	7838.0	1536.0	522.0	1767.0	2630.0	1532.0	234.0	5872.0	8601.0	1600.0	184.0	3968.0	6454.0	3594.0	814.0	2680.0	7671.0	3411.0	8302.0
46	171	19	64	1356.0	3399.0	831.0	1553.0	2594.0	1250.0	4356.0	8308.0	7348.0	1929.0	9180.0	9170.0	6666.0	624.0	721.0	6848.0	276.0	6707.0	4208.0	6897.0	1007.0	4756.0	1222.0	4186.0	3680.0	4095.0	2223.0	5053.0	2432.0	7162.0	1421.0	3061.0	4182.0	3424.0	1631.0	4061.0	1013.0	3578.0	3439.0	6061.0	3128.0	1433.0	5517.0	3369.0	2422.0	9102.0	798.0	7839.0	1537.0	523.0	1769.0	2628.0	1533.0	234.0	5872.0	8602.0	1600.0	184.0	3976.0	6453.0	3595.0	815.0	2679.0	7672.0	3412.0	8303.0
46	173	19	66	1352.0	3398.0	824.0	1558.0	2594.0	1250.0	4355.0	8301.0	7349.0	1924.0	9172.0	9175.0	6665.0	624.0	719.0	6616.0	276.0	6716.0	4210.0	6923.0	1005.0	4757.0	1225.0	4218.0	3686.0	4094.0	2243.0	5060.0	2430.0	7160.0	1421.0	3062.0	4178.0	3414.0	1629.0	4058.0	1014.0	3574.0	3443.0	6065.0	3130.0	1440.0	5518.0	3370.0	2422.0	9100.0	799.0	7841.0	1536.0	764.0	1773.0	2627.0	1532.0	233.0	5872.0	8602.0	1598.0	182.0	3992.0	6364.0	3599.0	814.0	2678.0	7677.0	3415.0	8306.0
46	206	19	89	1337.0	3179.0	794.0	1807.0	2411.0	1250.0	4325.0	8256.0	7321.0	1921.0	9176.0	9180.0	6673.0	616.0	688.0	6905.0	261.0	6838.0	4254.0	6732.0	985.0	4684.0	1185.0	4296.0	3601.0	4083.0	2275.0	4948.0	2393.0	7150.0	1365.0	3053.0	4182.0	3297.0	1674.0	4051.0	1043.0	3534.0	3475.0	6067.0	3182.0	1464.0	5340.0	3328.0	2475.0	9069.0	651.0	7847.0	1568.0	618.0	1862.0	2630.0	1530.0	233.0	5814.0	8525.0	1517.0	261.0	3843.0	6320.0	3496.0	901.0	2665.0	7630.0	3423.0	8243.0
46	54	19	27	20000.0	20000.0	20000.0	20000.0	20000.0	1250.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
46	172	19	65	1354.0	3399.0	829.0	1557.0	2594.0	1250.0	4356.0	8307.0	7349.0	1927.0	9176.0	9172.0	6666.0	624.0	720.0	6616.0	276.0	6714.0	4209.0	6924.0	1006.0	4756.0	1223.0	4194.0	3684.0	4094.0	2241.0	5058.0	2431.0	7161.0	1421.0	3062.0	4180.0	3420.0	1676.0	4060.0	1014.0	3576.0	3441.0	6062.0	3129.0	1437.0	5517.0	3370.0	2422.0	9102.0	799.0	7840.0	1537.0	526.0	1771.0	2628.0	1533.0	233.0	5872.0	8602.0	1599.0	184.0	3990.0	6366.0	3597.0	814.0	2679.0	7672.0	3413.0	8305.0
46	208	19	91	1336.0	3178.0	789.0	1661.0	2413.0	1250.0	4325.0	8256.0	7319.0	1921.0	9175.0	9181.0	6675.0	614.0	685.0	6877.0	263.0	6838.0	4252.0	6729.0	983.0	4680.0	1185.0	4298.0	3600.0	4085.0	2272.0	4944.0	2463.0	7125.0	1362.0	3052.0	4189.0	3296.0	1668.0	4049.0	903.0	3528.0	3476.0	6066.0	3181.0	1464.0	5336.0	3317.0	2475.0	9072.0	651.0	7845.0	1579.0	616.0	1860.0	2628.0	1535.0	230.0	5812.0	8522.0	1515.0	228.0	3831.0	6320.0	3495.0	902.0	2660.0	7625.0	3421.0	8242.0
46	58	19	31	20000.0	20000.0	1032.0	20000.0	20000.0	1250.0	20000.0	8332.0	7360.0	20000.0	9198.0	20000.0	20000.0	909.0	20000.0	6951.0	20000.0	20000.0	4230.0	20000.0	20000.0	20000.0	1430.0	20000.0	20000.0	4341.0	20000.0	5298.0	20000.0	20000.0	1481.0	3270.0	20000.0	20000.0	20000.0	4289.0	1156.0	20000.0	3440.0	6365.0	20000.0	1462.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	1545.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	3987.0	20000.0	3677.0	20000.0	20000.0	7825.0	20000.0	20000.0
46	57	19	30	20000.0	20000.0	20000.0	20000.0	20000.0	1250.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	4344.0	20000.0	5317.0	20000.0	20000.0	20000.0	3273.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
47	54	20	27	20000.0	20000.0	20000.0	20000.0	20000.0	1250.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
47	206	20	89	1337.0	3180.0	791.0	1807.0	2416.0	1250.0	4325.0	8259.0	7320.0	1921.0	9177.0	9182.0	6675.0	616.0	689.0	6593.0	262.0	6837.0	4253.0	6738.0	986.0	4681.0	1184.0	4297.0	3599.0	4083.0	2274.0	4948.0	2462.0	7148.0	1371.0	3051.0	4182.0	3298.0	1675.0	4050.0	1043.0	3537.0	3475.0	6069.0	3180.0	1464.0	5340.0	3331.0	2476.0	9069.0	652.0	7847.0	1616.0	618.0	1862.0	2629.0	1531.0	233.0	5817.0	8523.0	1521.0	229.0	3843.0	6322.0	3496.0	901.0	2663.0	7629.0	3422.0	8243.0
47	207	20	90	1336.0	3179.0	789.0	1795.0	2416.0	1250.0	4325.0	8259.0	7319.0	1921.0	9176.0	9182.0	6676.0	615.0	596.0	6905.0	263.0	6832.0	4252.0	6737.0	985.0	4678.0	1185.0	4298.0	3599.0	4085.0	2272.0	4947.0	2462.0	7125.0	1416.0	3050.0	4189.0	3298.0	1672.0	4049.0	908.0	3534.0	3476.0	6069.0	3180.0	1464.0	5337.0	3329.0	2476.0	9071.0	652.0	7846.0	1615.0	618.0	1861.0	2629.0	1532.0	232.0	5817.0	8522.0	1520.0	228.0	3834.0	6321.0	3494.0	902.0	2660.0	7627.0	3421.0	8191.0
47	208	20	91	1335.0	3179.0	789.0	1661.0	2414.0	1250.0	4325.0	8258.0	7318.0	1920.0	9176.0	9183.0	6676.0	614.0	592.0	6877.0	267.0	6837.0	4251.0	6736.0	984.0	4677.0	1185.0	4298.0	3599.0	4086.0	2270.0	4945.0	2462.0	7121.0	1363.0	3009.0	4189.0	3297.0	1668.0	4049.0	902.0	3533.0	3476.0	6069.0	3180.0	1464.0	5335.0	3326.0	2477.0	9072.0	652.0	7845.0	1580.0	617.0	1860.0	2628.0	1533.0	231.0	5815.0	8521.0	1517.0	227.0	3831.0	6322.0	3494.0	902.0	2658.0	7625.0	3420.0	8179.0
47	173	20	66	1351.0	3398.0	822.0	1558.0	2595.0	1250.0	4356.0	8300.0	7350.0	1921.0	9170.0	9218.0	6666.0	624.0	719.0	6581.0	275.0	6715.0	4211.0	6924.0	1005.0	4758.0	1225.0	4218.0	3687.0	4093.0	2247.0	5061.0	2429.0	7161.0	1423.0	3063.0	4179.0	3417.0	1625.0	4058.0	1014.0	3573.0	3450.0	6063.0	3131.0	1449.0	5517.0	3371.0	2422.0	9083.0	798.0	7842.0	1536.0	527.0	1775.0	2627.0	1531.0	233.0	5872.0	8601.0	1597.0	185.0	3976.0	6363.0	3600.0	850.0	2679.0	7680.0	3414.0	8307.0
47	226	20	106	1332.0	3100.0	789.0	1587.0	2368.0	1250.0	4323.0	8208.0	7301.0	1839.0	9159.0	9169.0	6559.0	608.0	578.0	6528.0	258.0	6667.0	4205.0	6699.0	959.0	4633.0	1186.0	4133.0	3589.0	4050.0	2224.0	4852.0	2176.0	6992.0	1322.0	2995.0	4106.0	3282.0	1663.0	3996.0	888.0	3511.0	3473.0	6063.0	3180.0	1373.0	5305.0	3293.0	2426.0	9072.0	630.0	7830.0	1500.0	548.0	1741.0	2621.0	1525.0	225.0	5777.0	8451.0	1378.0	219.0	3806.0	6319.0	3499.0	794.0	2493.0	7571.0	3406.0	8164.0
47	205	20	88	1337.0	3181.0	796.0	1809.0	2411.0	1250.0	4325.0	8258.0	7320.0	1921.0	9177.0	9182.0	6673.0	616.0	691.0	6590.0	261.0	6837.0	4253.0	6737.0	987.0	4682.0	1184.0	4296.0	3599.0	4082.0	2275.0	4950.0	2393.0	7151.0	1369.0	3053.0	4180.0	3298.0	1676.0	4050.0	1044.0	3539.0	3474.0	6069.0	3180.0	1464.0	5342.0	3332.0	2476.0	9069.0	651.0	7850.0	1618.0	619.0	1863.0	2628.0	1530.0	233.0	5818.0	8524.0	1549.0	189.0	3851.0	6322.0	3496.0	900.0	2666.0	7630.0	3423.0	8243.0
47	195	20	82	1340.0	3187.0	812.0	1812.0	2405.0	1250.0	4326.0	8258.0	7337.0	1918.0	9175.0	9181.0	6671.0	616.0	692.0	6582.0	262.0	6836.0	4251.0	6739.0	989.0	4695.0	1184.0	4293.0	3600.0	4079.0	2273.0	4953.0	2389.0	7155.0	1412.0	3056.0	4173.0	3326.0	1689.0	4050.0	1046.0	3553.0	3477.0	6147.0	3184.0	1461.0	5354.0	3336.0	2431.0	9070.0	654.0	7854.0	1568.0	629.0	1864.0	2624.0	1525.0	252.0	5820.0	8533.0	1552.0	186.0	3877.0	6326.0	3500.0	895.0	2669.0	7671.0	3419.0	8246.0
47	230	20	110	1334.0	3093.0	789.0	1563.0	2376.0	1250.0	4325.0	8204.0	7299.0	1837.0	9164.0	9167.0	6557.0	609.0	577.0	6496.0	257.0	6672.0	4209.0	6697.0	955.0	4630.0	1176.0	4121.0	3587.0	4094.0	2217.0	4852.0	1991.0	6952.0	1323.0	2996.0	4113.0	3281.0	1666.0	3997.0	886.0	3508.0	3473.0	6063.0	3149.0	1349.0	5334.0	3286.0	2427.0	9068.0	630.0	7833.0	1498.0	543.0	1746.0	2622.0	1526.0	225.0	5772.0	8418.0	1378.0	180.0	3802.0	6320.0	3478.0	792.0	2436.0	7566.0	3402.0	8146.0
47	191	20	78	1342.0	3191.0	806.0	1582.0	2408.0	1250.0	4322.0	8278.0	7343.0	1915.0	9154.0	9183.0	6668.0	613.0	710.0	6576.0	266.0	6838.0	4248.0	6803.0	990.0	4742.0	1188.0	4202.0	3602.0	4080.0	2265.0	5035.0	2456.0	7154.0	1410.0	3060.0	4172.0	3331.0	1705.0	4051.0	1045.0	3560.0	3480.0	6147.0	3185.0	1457.0	5516.0	3344.0	2424.0	9069.0	782.0	7850.0	1565.0	640.0	1841.0	2621.0	1525.0	255.0	5820.0	8546.0	1553.0	176.0	3947.0	6330.0	3555.0	887.0	2670.0	7653.0	3412.0	8293.0
47	52	20	25	20000.0	20000.0	20000.0	20000.0	20000.0	1250.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
48	226	21	106	1334.0	3103.0	788.0	1584.0	2370.0	1250.0	4324.0	8274.0	7302.0	1840.0	9161.0	9171.0	6563.0	609.0	578.0	6530.0	260.0	6667.0	4206.0	6710.0	960.0	4680.0	1188.0	4135.0	3588.0	4094.0	2225.0	4853.0	2288.0	6992.0	1320.0	2998.0	4117.0	3280.0	1662.0	4000.0	889.0	3515.0	3472.0	6063.0	3167.0	1380.0	5305.0	3294.0	2426.0	9071.0	633.0	7830.0	1505.0	551.0	1743.0	2622.0	1525.0	227.0	5780.0	8460.0	1381.0	220.0	3806.0	6320.0	3500.0	793.0	2496.0	7573.0	3404.0	8164.0
48	52	21	25	20000.0	20000.0	20000.0	20000.0	20000.0	1251.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
48	208	21	91	1335.0	3180.0	787.0	1662.0	2416.0	1250.0	4326.0	8259.0	7319.0	1919.0	9176.0	9183.0	6678.0	614.0	589.0	6878.0	273.0	6820.0	4250.0	6739.0	985.0	4673.0	1186.0	4299.0	3598.0	4085.0	2270.0	4946.0	2422.0	7119.0	1417.0	3008.0	4190.0	3297.0	1668.0	4048.0	901.0	3537.0	3474.0	6070.0	3179.0	1464.0	5334.0	3329.0	2478.0	9072.0	653.0	7845.0	1579.0	617.0	1860.0	2628.0	1532.0	231.0	5818.0	8520.0	1544.0	225.0	3830.0	6323.0	3494.0	902.0	2653.0	7625.0	3420.0	8176.0
48	222	21	103	1332.0	3107.0	786.0	1587.0	2370.0	1250.0	4325.0	8273.0	7320.0	1894.0	9162.0	9213.0	6667.0	608.0	578.0	6535.0	269.0	6667.0	4205.0	6725.0	964.0	4678.0	1194.0	4135.0	3591.0	4097.0	2236.0	4852.0	2289.0	6992.0	1320.0	2999.0	4121.0	3279.0	1660.0	4044.0	889.0	3538.0	3474.0	6065.0	3179.0	1399.0	5303.0	3307.0	2477.0	9074.0	635.0	7831.0	1509.0	551.0	1754.0	2622.0	1523.0	226.0	5783.0	8465.0	1382.0	221.0	3807.0	6321.0	3499.0	800.0	2501.0	7582.0	3408.0	8167.0
48	221	21	102	1330.0	3106.0	784.0	1586.0	2369.0	1250.0	4325.0	8272.0	7320.0	1848.0	9163.0	9213.0	6666.0	607.0	578.0	6535.0	271.0	6665.0	4205.0	6725.0	967.0	4671.0	1197.0	4134.0	3588.0	4096.0	2236.0	4851.0	2289.0	6993.0	1319.0	2999.0	4121.0	3277.0	1660.0	4043.0	890.0	3540.0	3475.0	6053.0	3166.0	1401.0	5302.0	3307.0	2477.0	9075.0	634.0	7831.0	1509.0	550.0	1754.0	2621.0	1522.0	226.0	5784.0	8466.0	1383.0	221.0	3806.0	6320.0	3499.0	800.0	2631.0	7626.0	3407.0	8171.0
49	208	22	91	1335.0	3148.0	784.0	1661.0	2416.0	1250.0	4326.0	8260.0	7318.0	1918.0	9176.0	9183.0	6680.0	613.0	586.0	6591.0	274.0	6816.0	4249.0	6795.0	987.0	4666.0	1186.0	4299.0	3596.0	4085.0	2268.0	4945.0	2420.0	7114.0	1418.0	3007.0	4142.0	3297.0	1667.0	4047.0	898.0	3545.0	3473.0	6073.0	3177.0	1464.0	5326.0	3300.0	2480.0	9071.0	652.0	7845.0	1575.0	618.0	1860.0	2628.0	1532.0	231.0	5819.0	8519.0	1543.0	225.0	3828.0	6325.0	3492.0	902.0	2649.0	7624.0	3419.0	8173.0
49	221	22	102	1332.0	3139.0	783.0	1584.0	2369.0	1250.0	4326.0	8272.0	7319.0	1894.0	9171.0	9215.0	6667.0	609.0	579.0	6536.0	272.0	6666.0	4205.0	6725.0	967.0	4669.0	1199.0	4136.0	3587.0	4095.0	2236.0	4851.0	2288.0	6993.0	1317.0	2999.0	4123.0	3275.0	1660.0	4043.0	890.0	3541.0	3475.0	6053.0	3163.0	1401.0	5302.0	3314.0	2479.0	9074.0	654.0	7831.0	1525.0	552.0	1753.0	2622.0	1522.0	228.0	5785.0	8467.0	1510.0	221.0	3807.0	6323.0	3497.0	799.0	2633.0	7625.0	3407.0	8167.0
49	217	22	98	1330.0	3136.0	783.0	1588.0	2412.0	1250.0	4327.0	8267.0	7316.0	1894.0	9173.0	9212.0	6677.0	609.0	581.0	6853.0	276.0	6810.0	4228.0	6723.0	979.0	4664.0	1197.0	4138.0	3588.0	4095.0	2240.0	4855.0	2386.0	6985.0	1323.0	3000.0	4126.0	3278.0	1659.0	4044.0	890.0	3543.0	3476.0	6074.0	3166.0	1406.0	5303.0	3253.0	2481.0	9075.0	654.0	7835.0	1539.0	604.0	1759.0	2624.0	1524.0	229.0	5797.0	8475.0	1513.0	222.0	3816.0	6324.0	3491.0	803.0	2637.0	7622.0	3410.0	8174.0
49	177	22	68	1345.0	3297.0	810.0	1560.0	2597.0	1251.0	4355.0	8294.0	7352.0	1900.0	9152.0	9217.0	6665.0	621.0	717.0	6562.0	275.0	6717.0	4218.0	6895.0	1003.0	4758.0	1226.0	4162.0	3621.0	4088.0	2249.0	5061.0	2424.0	7160.0	1425.0	3041.0	4180.0	3414.0	1621.0	4055.0	1012.0	3567.0	3468.0	6060.0	3131.0	1454.0	5511.0	3370.0	2419.0	9067.0	796.0	7846.0	1523.0	762.0	1837.0	2625.0	1529.0	234.0	5796.0	8553.0	1530.0	185.0	3970.0	6356.0	3603.0	852.0	2676.0	7654.0	3412.0	8304.0
49	54	22	27	20000.0	20000.0	20000.0	20000.0	20000.0	1251.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
50	177	23	68	1344.0	3299.0	810.0	1560.0	2597.0	1251.0	4355.0	8294.0	7352.0	1897.0	9150.0	9217.0	6665.0	620.0	717.0	6560.0	276.0	6717.0	4244.0	6893.0	1003.0	4759.0	1225.0	4162.0	3618.0	4086.0	2249.0	5062.0	2422.0	7161.0	1427.0	3041.0	4181.0	3388.0	1620.0	4054.0	1010.0	3566.0	3467.0	6057.0	3130.0	1455.0	5505.0	3372.0	2417.0	9066.0	796.0	7847.0	1522.0	536.0	1834.0	2625.0	1528.0	235.0	5793.0	8553.0	1528.0	186.0	3968.0	6355.0	3610.0	851.0	2676.0	7653.0	3410.0	8302.0
50	213	23	96	1329.0	3136.0	780.0	1586.0	2380.0	1250.0	4327.0	8264.0	7313.0	1895.0	9174.0	9182.0	6681.0	609.0	578.0	6591.0	278.0	6737.0	4231.0	6724.0	981.0	4660.0	1192.0	4140.0	3587.0	4091.0	2240.0	4855.0	2412.0	6979.0	1322.0	3001.0	4129.0	3276.0	1655.0	4044.0	889.0	3544.0	3475.0	6075.0	3165.0	1408.0	5303.0	3252.0	2482.0	9075.0	654.0	7835.0	1538.0	602.0	1759.0	2624.0	1525.0	230.0	5812.0	8477.0	1536.0	221.0	3815.0	6327.0	3485.0	804.0	2640.0	7584.0	3407.0	8173.0
51	213	24	96	1326.0	3133.0	778.0	1585.0	2375.0	1250.0	4328.0	8262.0	7308.0	1894.0	9175.0	9180.0	6680.0	610.0	576.0	6589.0	278.0	6730.0	4232.0	6722.0	980.0	4657.0	1171.0	4140.0	3585.0	4090.0	2211.0	4854.0	2412.0	6977.0	1321.0	3000.0	4129.0	3274.0	1655.0	4043.0	887.0	3524.0	3475.0	6076.0	3164.0	1409.0	5302.0	3251.0	2484.0	9075.0	653.0	7831.0	1538.0	598.0	1757.0	2623.0	1525.0	231.0	5814.0	8472.0	1536.0	221.0	3814.0	6329.0	3484.0	804.0	2639.0	7581.0	3405.0	8169.0
51	210	24	93	1329.0	3137.0	779.0	1590.0	2411.0	1250.0	4327.0	8259.0	7312.0	1903.0	9176.0	9182.0	6681.0	612.0	581.0	6589.0	277.0	6813.0	4236.0	6798.0	986.0	4660.0	1187.0	4146.0	3588.0	4086.0	2250.0	4857.0	2414.0	7091.0	1353.0	3002.0	4131.0	3277.0	1656.0	4045.0	889.0	3546.0	3473.0	6080.0	3169.0	1462.0	5307.0	3252.0	2484.0	9071.0	652.0	7841.0	1547.0	613.0	1760.0	2625.0	1530.0	232.0	5818.0	8476.0	1539.0	221.0	3816.0	6328.0	3486.0	809.0	2644.0	7587.0	3411.0	8169.0
51	256	24	129	1271.0	3036.0	734.0	1459.0	2393.0	1250.0	4323.0	8228.0	7284.0	1873.0	9171.0	9168.0	6685.0	597.0	576.0	6578.0	256.0	6665.0	4208.0	6735.0	946.0	4654.0	1153.0	4095.0	3577.0	4063.0	2174.0	4820.0	2143.0	6948.0	1354.0	2992.0	4038.0	3265.0	1635.0	4029.0	854.0	3516.0	3383.0	6081.0	3146.0	1341.0	5310.0	3203.0	2469.0	9042.0	651.0	7807.0	1494.0	476.0	1756.0	2622.0	1515.0	230.0	5757.0	8446.0	1398.0	134.0	3783.0	6302.0	3474.0	704.0	2500.0	7556.0	3346.0	8148.0
51	257	24	130	1271.0	3037.0	735.0	1459.0	2394.0	1250.0	4323.0	8227.0	7283.0	1878.0	9170.0	9168.0	6686.0	597.0	576.0	6593.0	256.0	6665.0	4208.0	6735.0	946.0	4654.0	1154.0	4096.0	3576.0	4062.0	2173.0	4819.0	2140.0	6948.0	1351.0	2908.0	4038.0	3265.0	1635.0	4029.0	855.0	3491.0	3382.0	6078.0	3146.0	1336.0	5309.0	3201.0	2469.0	9037.0	650.0	7807.0	1493.0	476.0	1754.0	2622.0	1512.0	231.0	5756.0	8447.0	1398.0	133.0	3783.0	6301.0	3474.0	704.0	2501.0	7559.0	3346.0	8148.0
52	210	25	93	1326.0	3134.0	779.0	1586.0	2377.0	1250.0	4327.0	8257.0	7310.0	1897.0	9176.0	9181.0	6681.0	612.0	576.0	6587.0	277.0	6812.0	4235.0	6799.0	985.0	4659.0	1182.0	4146.0	3586.0	4085.0	2245.0	4856.0	2414.0	6985.0	1352.0	3000.0	4131.0	3275.0	1654.0	4044.0	883.0	3546.0	3474.0	6081.0	3169.0	1461.0	5305.0	3251.0	2485.0	9069.0	651.0	7838.0	1542.0	612.0	1759.0	2624.0	1530.0	232.0	5819.0	8472.0	1539.0	220.0	3816.0	6328.0	3486.0	808.0	2643.0	7584.0	3409.0	8168.0
52	257	25	130	1273.0	3037.0	736.0	1460.0	2393.0	1250.0	4322.0	8227.0	7283.0	1877.0	9169.0	9168.0	6684.0	599.0	576.0	6591.0	256.0	6664.0	4208.0	6740.0	948.0	4653.0	1154.0	4098.0	3576.0	4062.0	2173.0	4819.0	2136.0	6949.0	1351.0	2908.0	4037.0	3264.0	1635.0	4030.0	855.0	3517.0	3382.0	6079.0	3148.0	1335.0	5307.0	3199.0	2470.0	9039.0	651.0	7805.0	1494.0	476.0	1753.0	2621.0	1515.0	231.0	5756.0	8447.0	1399.0	133.0	3783.0	6299.0	3474.0	705.0	2499.0	7558.0	3346.0	8147.0
52	208	25	91	1324.0	3059.0	779.0	1590.0	2406.0	1250.0	4324.0	8255.0	7312.0	1909.0	9177.0	9182.0	6681.0	613.0	579.0	6586.0	272.0	6813.0	4240.0	6796.0	987.0	4658.0	1182.0	4254.0	3588.0	4080.0	2253.0	4863.0	2416.0	7091.0	1354.0	3002.0	4135.0	3275.0	1656.0	4044.0	889.0	3522.0	3470.0	6083.0	3172.0	1461.0	5309.0	3252.0	2484.0	9067.0	649.0	7842.0	1564.0	614.0	1760.0	2625.0	1531.0	230.0	5820.0	8472.0	1542.0	219.0	3817.0	6326.0	3486.0	872.0	2644.0	7591.0	3413.0	8167.0
