alnA	alnB	A	B	YFL005W_28	YFL005W_08	YFL005W_35	YFL005W_43	YFL005W_14	YFL005W_70	YFL005W_16	YFL005W_57	YFL005W_19	YFL005W_34	YFL005W_01	YFL005W_30	YFL005W_10	YFL005W_45	YFL005W_23	YFL005W_13	YFL005W_12	YFL005W_68	YFL005W_26	YFL005W_11	YFL005W_49	YFL005W_17	YFL005W_09	YFL005W_61	YFL005W_54	YFL005W_22	YFL005W_18	YFL005W_41	YFL005W_32	YFL005W_44	YFL005W_38	YFL005W_06	YFL005W_21	YFL005W_46	YFL005W_66	YFL005W_05	YFL005W_31	YFL005W_15	YFL005W_58	YFL005W_56	YFL005W_37	YFL005W_50	YFL005W_51	YFL005W_20	YFL005W_40	YFL005W_42	YFL005W_53	YFL005W_65	YFL005W_24	YFL005W_67	YFL005W_07	YFL005W_27	YFL005W_25	YFL005W_63	YFL005W_55	YFL005W_02	YFL005W_33	YFL005W_59	YFL005W_62	YFL005W_36	YFL005W_29	YFL005W_04	YFL005W_52	YFL005W_69	YFL005W_03	YFL005W_48	YFL005W_39	YFL005W_47	YFL005W_60	YFL005W_64
45	172	22	73	950.0	2462.0	8427.0	212.0	1056.0	2662.0	1412.0	151.0	646.0	4096.0	3335.0	2385.0	2719.0	935.0	1242.0	3581.0	144.0	730.0	1608.0	944.0	4811.0	3724.0	2242.0	1408.0	276.0	1171.0	3214.0	3861.0	2773.0	502.0	3215.0	5331.0	1281.0	636.0	2270.0	1687.0	3313.0	7813.0	1039.0	450.0	3116.0	1001.0	3745.0	851.0	2754.0	1283.0	1910.0	1530.0	799.0	3183.0	3487.0	576.0	2103.0	3587.0	346.0	1089.0	2693.0	172.0	1800.0	1732.0	2918.0	71.0	427.0	1745.0	1749.0	9562.0	492.0	3260.0	659.0	185.0
45	173	22	74	952.0	2461.0	8455.0	210.0	1071.0	2665.0	1413.0	151.0	646.0	4127.0	3332.0	2388.0	2717.0	939.0	1243.0	3583.0	140.0	731.0	1611.0	942.0	4813.0	3725.0	2246.0	1409.0	299.0	1177.0	3214.0	3861.0	2776.0	501.0	3215.0	5335.0	1363.0	636.0	2270.0	1689.0	3315.0	7813.0	1037.0	450.0	3154.0	1002.0	3745.0	852.0	2786.0	1288.0	1911.0	1531.0	799.0	3185.0	3491.0	576.0	2105.0	3587.0	347.0	1091.0	2695.0	173.0	1800.0	1734.0	2919.0	119.0	428.0	1747.0	1748.0	9562.0	492.0	3262.0	659.0	184.0
46	170	23	71	948.0	2463.0	8425.0	129.0	1051.0	2659.0	1407.0	153.0	646.0	4096.0	3340.0	2380.0	2722.0	933.0	1240.0	3599.0	154.0	727.0	1554.0	943.0	4809.0	3665.0	2239.0	1408.0	272.0	1168.0	3200.0	3860.0	2773.0	502.0	3215.0	5319.0	1285.0	604.0	2236.0	1683.0	3309.0	7811.0	1039.0	449.0	3112.0	1000.0	3746.0	849.0	2747.0	1284.0	1843.0	1525.0	797.0	3182.0	3486.0	576.0	2096.0	3576.0	342.0	1086.0	2691.0	172.0	1822.0	1729.0	2916.0	66.0	427.0	1742.0	1749.0	9560.0	493.0	3258.0	658.0	105.0
46	171	23	72	950.0	2463.0	8426.0	132.0	1055.0	2661.0	1408.0	152.0	646.0	4097.0	3338.0	2382.0	2721.0	935.0	1241.0	3602.0	153.0	727.0	1606.0	944.0	4811.0	3668.0	2243.0	1410.0	275.0	1171.0	3203.0	3861.0	2774.0	502.0	3215.0	5324.0	1340.0	635.0	2246.0	1688.0	3312.0	7812.0	1039.0	450.0	3153.0	1001.0	3746.0	850.0	2754.0	1285.0	1909.0	1527.0	798.0	3184.0	3487.0	577.0	2099.0	3581.0	343.0	1089.0	2692.0	173.0	1811.0	1733.0	2918.0	74.0	428.0	1744.0	1748.0	9562.0	493.0	3220.0	658.0	115.0
46	173	23	74	964.0	2462.0	8455.0	212.0	1071.0	2670.0	1414.0	151.0	646.0	4130.0	3335.0	2389.0	2718.0	948.0	1243.0	3698.0	142.0	728.0	1612.0	944.0	4816.0	3728.0	2254.0	1411.0	303.0	1181.0	3215.0	3863.0	2778.0	501.0	3215.0	5336.0	1368.0	636.0	2272.0	1737.0	3324.0	7814.0	1038.0	451.0	3154.0	1006.0	3746.0	853.0	2787.0	1316.0	1912.0	1530.0	799.0	3191.0	3492.0	579.0	2105.0	3587.0	344.0	1102.0	2696.0	224.0	1804.0	1736.0	2920.0	153.0	429.0	1751.0	1747.0	9548.0	522.0	3264.0	658.0	187.0
46	206	23	95	1079.0	2609.0	8331.0	216.0	1173.0	2698.0	1807.0	204.0	638.0	4152.0	3305.0	2426.0	2726.0	922.0	1245.0	3734.0	126.0	688.0	1682.0	933.0	4836.0	3717.0	2295.0	1415.0	344.0	1246.0	3245.0	3878.0	2822.0	538.0	3218.0	5386.0	1375.0	615.0	2335.0	1758.0	3337.0	7815.0	1039.0	491.0	3002.0	1009.0	3749.0	834.0	2763.0	1401.0	1921.0	1579.0	805.0	3270.0	3535.0	509.0	2099.0	3619.0	469.0	1126.0	2767.0	217.0	1743.0	1743.0	2939.0	165.0	426.0	1769.0	1741.0	9573.0	471.0	3294.0	645.0	264.0
46	54	23	31	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
46	172	23	73	953.0	2463.0	8427.0	214.0	1060.0	2663.0	1413.0	151.0	646.0	4128.0	3336.0	2385.0	2719.0	939.0	1242.0	3615.0	152.0	727.0	1610.0	945.0	4813.0	3726.0	2250.0	1410.0	301.0	1176.0	3215.0	3863.0	2777.0	502.0	3215.0	5333.0	1344.0	636.0	2272.0	1690.0	3314.0	7813.0	1039.0	450.0	3154.0	1003.0	3746.0	852.0	2787.0	1290.0	1910.0	1530.0	799.0	3188.0	3491.0	578.0	2103.0	3587.0	344.0	1090.0	2694.0	231.0	1808.0	1734.0	2919.0	120.0	428.0	1747.0	1748.0	9561.0	494.0	3261.0	658.0	187.0
46	208	23	97	1075.0	2609.0	8360.0	216.0	1162.0	2695.0	1742.0	202.0	630.0	3939.0	3300.0	2418.0	2724.0	919.0	1241.0	3734.0	126.0	622.0	1604.0	928.0	4833.0	3713.0	2283.0	1409.0	346.0	1243.0	3241.0	3877.0	2820.0	537.0	3222.0	5382.0	1366.0	614.0	2252.0	1755.0	3337.0	7810.0	1038.0	489.0	2974.0	987.0	3747.0	831.0	2760.0	1404.0	1920.0	1576.0	802.0	3273.0	3534.0	501.0	2094.0	3617.0	477.0	1117.0	2764.0	215.0	1738.0	1718.0	2938.0	164.0	423.0	1761.0	1739.0	9571.0	467.0	3293.0	645.0	256.0
46	58	23	35	1203.0	20000.0	20000.0	253.0	1129.0	2753.0	20000.0	133.0	20000.0	20000.0	20000.0	20000.0	20000.0	1008.0	1281.0	20000.0	271.0	861.0	1600.0	1199.0	20000.0	3728.0	2376.0	1409.0	301.0	1307.0	3229.0	4065.0	20000.0	20000.0	3303.0	20000.0	1438.0	20000.0	20000.0	20000.0	3611.0	7838.0	20000.0	699.0	3062.0	994.0	3788.0	1041.0	20000.0	1446.0	2230.0	1590.0	20000.0	20000.0	20000.0	629.0	20000.0	3894.0	20000.0	20000.0	2979.0	162.0	1889.0	20000.0	2971.0	396.0	430.0	1878.0	20000.0	9595.0	20000.0	20000.0	913.0	243.0
46	57	23	34	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	1016.0	20000.0	20000.0	20000.0	864.0	20000.0	20000.0	20000.0	20000.0	2607.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	632.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
47	54	24	31	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
47	206	24	95	1080.0	2612.0	8330.0	216.0	1173.0	2697.0	1808.0	201.0	633.0	4153.0	3306.0	2471.0	2726.0	920.0	1244.0	3739.0	127.0	690.0	1608.0	935.0	4835.0	3716.0	2295.0	1436.0	345.0	1246.0	3244.0	3878.0	2821.0	538.0	3217.0	5412.0	1377.0	613.0	2335.0	1758.0	3336.0	7824.0	1041.0	490.0	3002.0	1009.0	3750.0	835.0	2761.0	1403.0	1920.0	1580.0	808.0	3273.0	3536.0	510.0	2100.0	3620.0	474.0	1120.0	2767.0	218.0	1802.0	1743.0	2938.0	165.0	427.0	1869.0	1741.0	9573.0	471.0	3293.0	646.0	267.0
47	207	24	96	1078.0	2610.0	8331.0	217.0	1162.0	2696.0	1811.0	202.0	631.0	4151.0	3305.0	2418.0	2726.0	919.0	1242.0	3738.0	127.0	688.0	1605.0	931.0	4834.0	3715.0	2293.0	1413.0	347.0	1244.0	3242.0	3877.0	2820.0	538.0	3219.0	5387.0	1375.0	613.0	2334.0	1756.0	3336.0	7814.0	1039.0	489.0	3002.0	1009.0	3750.0	834.0	2760.0	1407.0	1919.0	1579.0	807.0	3277.0	3535.0	507.0	2098.0	3619.0	475.0	1117.0	2765.0	218.0	1742.0	1742.0	2938.0	165.0	426.0	1765.0	1740.0	9573.0	470.0	3293.0	646.0	265.0
47	208	24	97	1076.0	2610.0	8333.0	217.0	1157.0	2695.0	1744.0	200.0	629.0	3941.0	3302.0	2415.0	2725.0	918.0	1239.0	3738.0	127.0	622.0	1582.0	928.0	4832.0	3713.0	2283.0	1410.0	348.0	1242.0	3240.0	3877.0	2819.0	538.0	3221.0	5385.0	1368.0	612.0	2254.0	1755.0	3337.0	7812.0	1039.0	488.0	3000.0	1009.0	3749.0	832.0	2759.0	1408.0	1919.0	1578.0	804.0	3280.0	3534.0	504.0	2096.0	3618.0	509.0	1116.0	2764.0	216.0	1739.0	1723.0	2938.0	165.0	425.0	1763.0	1739.0	9571.0	467.0	3292.0	646.0	258.0
47	173	24	74	964.0	2460.0	8416.0	213.0	1062.0	2675.0	1414.0	150.0	646.0	4131.0	3337.0	2388.0	2717.0	950.0	1242.0	3699.0	151.0	724.0	1612.0	945.0	4820.0	3736.0	2259.0	1412.0	304.0	1183.0	3215.0	3864.0	2781.0	500.0	3215.0	5337.0	1323.0	636.0	2276.0	1736.0	3330.0	7815.0	1038.0	450.0	3155.0	1009.0	3746.0	854.0	2788.0	1309.0	1913.0	1529.0	799.0	3194.0	3492.0	583.0	2105.0	3586.0	343.0	1197.0	2697.0	224.0	1810.0	1743.0	2923.0	153.0	435.0	1753.0	1745.0	9514.0	524.0	3214.0	658.0	188.0
47	226	24	112	1064.0	2523.0	8302.0	209.0	1081.0	2677.0	1732.0	138.0	619.0	3926.0	3297.0	2377.0	2719.0	907.0	1220.0	3736.0	117.0	607.0	1573.0	903.0	4829.0	3708.0	2258.0	1403.0	221.0	1206.0	3237.0	3843.0	2774.0	531.0	3227.0	5375.0	1359.0	605.0	2243.0	1693.0	3331.0	7805.0	988.0	400.0	2956.0	975.0	3790.0	822.0	2730.0	1416.0	1913.0	1452.0	815.0	3271.0	3532.0	509.0	2087.0	3632.0	295.0	1105.0	2747.0	167.0	1732.0	1710.0	2933.0	158.0	422.0	1752.0	1711.0	9559.0	453.0	3287.0	638.0	212.0
47	205	24	94	1084.0	2617.0	8328.0	216.0	1174.0	2698.0	1807.0	202.0	638.0	4156.0	3308.0	2471.0	2726.0	922.0	1245.0	3736.0	127.0	693.0	1640.0	936.0	4836.0	3717.0	2296.0	1435.0	344.0	1247.0	3245.0	3877.0	2822.0	538.0	3215.0	5412.0	1378.0	613.0	2336.0	1759.0	3335.0	7830.0	1042.0	490.0	3003.0	1009.0	3750.0	836.0	2767.0	1401.0	1920.0	1580.0	808.0	3270.0	3536.0	512.0	2102.0	3620.0	468.0	1125.0	2767.0	218.0	1802.0	1744.0	2939.0	166.0	428.0	1882.0	1742.0	9573.0	472.0	3293.0	645.0	268.0
47	195	24	88	1086.0	2619.0	8328.0	214.0	1178.0	2729.0	1802.0	211.0	643.0	4158.0	3314.0	2471.0	2726.0	1025.0	1251.0	3752.0	128.0	746.0	1634.0	994.0	4839.0	3724.0	2346.0	1422.0	335.0	1252.0	3248.0	3881.0	2789.0	507.0	3211.0	5409.0	1379.0	638.0	2343.0	1760.0	3338.0	7838.0	1049.0	564.0	3127.0	1011.0	3747.0	861.0	2776.0	1393.0	1919.0	1632.0	819.0	3261.0	3540.0	539.0	2104.0	3623.0	465.0	1181.0	2767.0	217.0	1773.0	1746.0	2937.0	164.0	456.0	1881.0	1743.0	9568.0	476.0	3293.0	647.0	264.0
47	230	24	116	1066.0	2522.0	8300.0	204.0	1082.0	2678.0	1734.0	139.0	621.0	3927.0	3298.0	2377.0	2719.0	903.0	1217.0	3734.0	115.0	606.0	1573.0	900.0	4831.0	3710.0	2253.0	1405.0	220.0	1214.0	3240.0	3818.0	2776.0	530.0	3223.0	5375.0	1361.0	604.0	2247.0	1697.0	3330.0	7807.0	990.0	396.0	2957.0	975.0	3759.0	821.0	2733.0	1379.0	1886.0	1450.0	820.0	3268.0	3533.0	520.0	2087.0	3632.0	292.0	1102.0	2748.0	168.0	1734.0	1709.0	2933.0	155.0	425.0	1751.0	1707.0	9562.0	458.0	3289.0	636.0	212.0
47	191	24	84	1086.0	2624.0	8330.0	209.0	1173.0	2727.0	1800.0	217.0	644.0	4160.0	3323.0	2467.0	2721.0	1024.0	1246.0	3752.0	129.0	737.0	1630.0	940.0	4840.0	3727.0	2347.0	1418.0	322.0	1252.0	3249.0	3884.0	2789.0	502.0	3211.0	5407.0	1377.0	638.0	2343.0	1737.0	3337.0	7876.0	1050.0	563.0	3126.0	1010.0	3743.0	862.0	2779.0	1389.0	1916.0	1633.0	820.0	3253.0	3539.0	543.0	2106.0	3622.0	464.0	1195.0	2765.0	212.0	1800.0	1749.0	2935.0	162.0	455.0	1883.0	1742.0	9564.0	480.0	3291.0	650.0	257.0
47	52	24	29	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
48	226	25	112	1063.0	2523.0	8302.0	211.0	1081.0	2676.0	1733.0	138.0	618.0	3927.0	3299.0	2403.0	2721.0	906.0	1222.0	3741.0	118.0	610.0	1573.0	904.0	4829.0	3708.0	2257.0	1403.0	223.0	1202.0	3235.0	3843.0	2776.0	532.0	3227.0	5376.0	1359.0	605.0	2244.0	1692.0	3331.0	7806.0	988.0	400.0	2960.0	976.0	3790.0	822.0	2713.0	1416.0	1913.0	1453.0	817.0	3271.0	3533.0	511.0	2088.0	3600.0	298.0	1104.0	2747.0	168.0	1733.0	1709.0	2934.0	160.0	423.0	1756.0	1713.0	9558.0	458.0	3287.0	638.0	212.0
48	52	25	29	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
48	208	25	97	1077.0	2610.0	8331.0	218.0	1153.0	2695.0	1811.0	200.0	628.0	3943.0	3304.0	2413.0	2726.0	917.0	1237.0	3742.0	127.0	689.0	1581.0	925.0	4832.0	3713.0	2271.0	1411.0	238.0	1243.0	3240.0	3878.0	2818.0	538.0	3219.0	5410.0	1374.0	611.0	2258.0	1755.0	3336.0	7814.0	1040.0	477.0	3001.0	1008.0	3753.0	833.0	2723.0	1411.0	1919.0	1580.0	804.0	3280.0	3535.0	506.0	2097.0	3619.0	509.0	1115.0	2764.0	217.0	1740.0	1741.0	2938.0	166.0	426.0	1767.0	1739.0	9567.0	467.0	3292.0	646.0	233.0
48	222	25	109	1065.0	2523.0	8307.0	212.0	1081.0	2678.0	1734.0	139.0	618.0	3928.0	3298.0	2403.0	2721.0	908.0	1225.0	3746.0	120.0	608.0	1576.0	906.0	4827.0	3706.0	2259.0	1403.0	225.0	1204.0	3234.0	3845.0	2776.0	533.0	3230.0	5378.0	1358.0	606.0	2239.0	1693.0	3332.0	7806.0	991.0	403.0	2970.0	975.0	3792.0	822.0	2709.0	1415.0	1915.0	1455.0	787.0	3274.0	3533.0	505.0	2091.0	3599.0	304.0	1103.0	2748.0	182.0	1732.0	1709.0	2935.0	160.0	421.0	1757.0	1717.0	9557.0	453.0	3289.0	639.0	211.0
48	221	25	108	1064.0	2523.0	8308.0	212.0	1082.0	2679.0	1733.0	137.0	617.0	3928.0	3297.0	2404.0	2721.0	909.0	1225.0	3743.0	119.0	607.0	1575.0	907.0	4826.0	3705.0	2259.0	1402.0	225.0	1201.0	3232.0	3846.0	2776.0	533.0	3230.0	5377.0	1357.0	606.0	2237.0	1692.0	3332.0	7805.0	989.0	404.0	2967.0	974.0	3793.0	821.0	2708.0	1416.0	1912.0	1455.0	785.0	3275.0	3531.0	503.0	2091.0	3597.0	304.0	1103.0	2748.0	179.0	1731.0	1708.0	2936.0	160.0	420.0	1754.0	1721.0	9555.0	451.0	3288.0	639.0	209.0
49	208	26	97	1079.0	2610.0	8328.0	218.0	1149.0	2693.0	1810.0	200.0	626.0	3940.0	3306.0	2409.0	2727.0	916.0	1236.0	3746.0	128.0	689.0	1580.0	921.0	4832.0	3711.0	2267.0	1414.0	235.0	1242.0	3238.0	3879.0	2817.0	538.0	3218.0	5409.0	1375.0	609.0	2264.0	1753.0	3335.0	7830.0	1040.0	417.0	3000.0	1007.0	3756.0	835.0	2717.0	1412.0	1919.0	1465.0	805.0	3280.0	3536.0	506.0	2098.0	3629.0	479.0	1113.0	2764.0	218.0	1741.0	1742.0	2937.0	166.0	426.0	1769.0	1738.0	9563.0	467.0	3291.0	647.0	227.0
49	221	26	108	1063.0	2523.0	8308.0	213.0	1082.0	2678.0	1734.0	137.0	616.0	3928.0	3300.0	2403.0	2722.0	907.0	1226.0	3747.0	121.0	610.0	1576.0	912.0	4827.0	3704.0	2259.0	1403.0	225.0	1200.0	3231.0	3846.0	2776.0	533.0	3229.0	5379.0	1358.0	606.0	2238.0	1692.0	3332.0	7806.0	989.0	403.0	2995.0	975.0	3793.0	821.0	2708.0	1415.0	1912.0	1455.0	784.0	3275.0	3533.0	505.0	2093.0	3597.0	383.0	1102.0	2748.0	206.0	1731.0	1708.0	2936.0	161.0	422.0	1758.0	1722.0	9554.0	453.0	3288.0	640.0	209.0
49	217	26	104	1064.0	2523.0	8348.0	214.0	1087.0	2680.0	1731.0	141.0	618.0	3928.0	3297.0	2408.0	2722.0	910.0	1230.0	3750.0	123.0	610.0	1575.0	913.0	4825.0	3702.0	2257.0	1402.0	227.0	1199.0	3231.0	3849.0	2773.0	534.0	3220.0	5380.0	1356.0	606.0	2236.0	1691.0	3333.0	7806.0	993.0	407.0	2996.0	973.0	3795.0	821.0	2707.0	1380.0	1911.0	1458.0	784.0	3276.0	3531.0	500.0	2094.0	3596.0	305.0	1103.0	2748.0	208.0	1730.0	1708.0	2937.0	161.0	420.0	1756.0	1728.0	9551.0	450.0	3289.0	641.0	208.0
49	177	26	78	1092.0	2444.0	8405.0	106.0	1064.0	2647.0	1731.0	140.0	643.0	4167.0	3243.0	2453.0	2679.0	956.0	1240.0	3749.0	139.0	657.0	1621.0	940.0	4829.0	3664.0	2271.0	1418.0	197.0	1203.0	3244.0	3868.0	2791.0	499.0	3212.0	5403.0	1319.0	637.0	2273.0	1733.0	3333.0	7821.0	1023.0	444.0	3132.0	945.0	3746.0	861.0	2790.0	1304.0	1913.0	1532.0	810.0	3217.0	3471.0	586.0	2108.0	3587.0	340.0	1202.0	2723.0	213.0	1809.0	1751.0	2931.0	160.0	406.0	1882.0	1737.0	9506.0	585.0	3203.0	657.0	198.0
49	54	26	31	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
50	177	27	78	1064.0	2443.0	8400.0	104.0	1064.0	2646.0	1725.0	139.0	642.0	4169.0	3241.0	2452.0	2676.0	955.0	1237.0	3748.0	139.0	652.0	1621.0	942.0	4829.0	3662.0	2270.0	1421.0	196.0	1204.0	3244.0	3868.0	2812.0	499.0	3212.0	5402.0	1318.0	637.0	2275.0	1723.0	3332.0	7821.0	1020.0	444.0	2952.0	940.0	3747.0	861.0	2791.0	1302.0	1914.0	1484.0	808.0	3216.0	3465.0	475.0	2107.0	3586.0	337.0	1203.0	2719.0	213.0	1811.0	1752.0	2932.0	137.0	404.0	1882.0	1732.0	9504.0	586.0	3200.0	657.0	198.0
50	213	27	102	1067.0	2518.0	8349.0	216.0	1089.0	2682.0	1731.0	143.0	618.0	3930.0	3298.0	2408.0	2723.0	911.0	1232.0	3752.0	128.0	617.0	1577.0	912.0	4826.0	3701.0	2257.0	1404.0	235.0	1200.0	3228.0	3850.0	2768.0	534.0	3217.0	5383.0	1356.0	607.0	2240.0	1693.0	3336.0	7808.0	998.0	407.0	2995.0	971.0	3768.0	826.0	2708.0	1378.0	1913.0	1459.0	787.0	3278.0	3531.0	498.0	2096.0	3600.0	447.0	1102.0	2749.0	210.0	1731.0	1708.0	2937.0	162.0	420.0	1760.0	1729.0	9551.0	451.0	3288.0	646.0	208.0
51	213	28	102	1066.0	2516.0	8348.0	216.0	1084.0	2682.0	1732.0	143.0	616.0	3927.0	3299.0	2406.0	2723.0	907.0	1232.0	3753.0	127.0	617.0	1577.0	911.0	4827.0	3700.0	2257.0	1405.0	232.0	1198.0	3228.0	3849.0	2766.0	534.0	3217.0	5383.0	1355.0	607.0	2251.0	1693.0	3335.0	7808.0	994.0	405.0	2994.0	971.0	3765.0	824.0	2707.0	1377.0	1913.0	1457.0	786.0	3277.0	3531.0	498.0	2096.0	3600.0	291.0	1100.0	2747.0	215.0	1732.0	1706.0	2936.0	162.0	419.0	1761.0	1727.0	9551.0	450.0	3288.0	647.0	208.0
51	210	28	99	1069.0	2523.0	8349.0	217.0	1144.0	2687.0	1737.0	148.0	621.0	3932.0	3303.0	2406.0	2725.0	908.0	1234.0	3751.0	127.0	620.0	1578.0	915.0	4830.0	3705.0	2260.0	1409.0	230.0	1207.0	3232.0	3880.0	2770.0	535.0	3218.0	5396.0	1360.0	607.0	2258.0	1705.0	3335.0	7812.0	1037.0	409.0	2997.0	974.0	3760.0	832.0	2711.0	1384.0	1917.0	1458.0	803.0	3279.0	3534.0	503.0	2097.0	3627.0	508.0	1104.0	2758.0	219.0	1738.0	1711.0	2937.0	165.0	423.0	1767.0	1732.0	9556.0	458.0	3289.0	647.0	209.0
51	256	28	131	1076.0	2514.0	8346.0	212.0	1084.0	2690.0	1733.0	149.0	623.0	3930.0	3304.0	2397.0	2724.0	905.0	1239.0	3746.0	128.0	621.0	1580.0	920.0	4828.0	3701.0	2257.0	1410.0	235.0	1280.0	3254.0	3866.0	2763.0	520.0	3213.0	5402.0	1358.0	606.0	2257.0	1708.0	3332.0	7809.0	998.0	387.0	2948.0	973.0	3757.0	837.0	2708.0	1416.0	1912.0	1455.0	794.0	3278.0	3534.0	498.0	2093.0	3610.0	287.0	1102.0	2747.0	220.0	1740.0	1713.0	2932.0	193.0	423.0	1771.0	1741.0	9551.0	450.0	3280.0	648.0	201.0
51	257	28	132	1077.0	2514.0	8346.0	213.0	1084.0	2690.0	1734.0	212.0	623.0	3932.0	3304.0	2398.0	2724.0	905.0	1240.0	3748.0	130.0	621.0	1580.0	921.0	4828.0	3700.0	2258.0	1411.0	239.0	1281.0	3253.0	3870.0	2763.0	520.0	3212.0	5402.0	1360.0	606.0	2259.0	1716.0	3334.0	7811.0	997.0	386.0	2948.0	972.0	3756.0	837.0	2709.0	1415.0	1916.0	1453.0	792.0	3257.0	3534.0	497.0	2096.0	3610.0	289.0	1103.0	2747.0	221.0	1740.0	1715.0	2932.0	193.0	423.0	1771.0	1741.0	9553.0	450.0	3279.0	650.0	201.0
52	210	29	99	1066.0	2523.0	8349.0	217.0	1091.0	2686.0	1737.0	147.0	621.0	3932.0	3303.0	2405.0	2726.0	908.0	1233.0	3752.0	127.0	619.0	1578.0	914.0	4830.0	3703.0	2260.0	1411.0	230.0	1207.0	3230.0	3852.0	2770.0	535.0	3217.0	5398.0	1360.0	607.0	2329.0	1704.0	3334.0	7815.0	1004.0	408.0	2997.0	974.0	3762.0	833.0	2710.0	1380.0	1917.0	1458.0	802.0	3278.0	3534.0	501.0	2096.0	3625.0	508.0	1103.0	2754.0	219.0	1738.0	1710.0	2936.0	165.0	423.0	1767.0	1732.0	9555.0	455.0	3288.0	647.0	208.0
