alnA	alnB	A	B	YKL154W_10	YKL154W_16	YKL154W_65	YKL154W_01	YKL154W_05	YKL154W_20	YKL154W_04	YKL154W_48	YKL154W_31	YKL154W_13	YKL154W_32	YKL154W_37	YKL154W_30	YKL154W_38	YKL154W_14	YKL154W_47	YKL154W_35	YKL154W_63	YKL154W_12	YKL154W_53	YKL154W_62	YKL154W_18	YKL154W_57	YKL154W_03	YKL154W_51	YKL154W_50	YKL154W_21	YKL154W_06	YKL154W_60	YKL154W_19	YKL154W_22	YKL154W_43	YKL154W_36	YKL154W_49	YKL154W_45	YKL154W_64	YKL154W_67	YKL154W_27	YKL154W_09	YKL154W_26	YKL154W_39	YKL154W_33	YKL154W_17	YKL154W_66	YKL154W_44	YKL154W_07	YKL154W_29	YKL154W_56	YKL154W_34
47	173	42	86	5545.0	3398.0	1235.0	4300.0	7363.0	846.0	2512.0	2876.0	3452.0	3641.0	1088.0	9198.0	4857.0	5166.0	2357.0	4125.0	8374.0	753.0	4319.0	7602.0	9677.0	3634.0	3235.0	2578.0	4362.0	2522.0	6065.0	9711.0	7175.0	4132.0	4982.0	5700.0	4157.0	2615.0	1030.0	8051.0	2808.0	7078.0	1060.0	9626.0	6394.0	2945.0	4680.0	625.0	9908.0	678.0	748.0	2775.0	8519.0
47	226	42	129	5497.0	3351.0	1201.0	4276.0	7354.0	888.0	2495.0	2972.0	3417.0	3605.0	1175.0	9217.0	4824.0	5149.0	2365.0	4012.0	8321.0	645.0	4160.0	7627.0	9494.0	3625.0	3379.0	2514.0	4369.0	2516.0	6113.0	9787.0	7198.0	4117.0	4947.0	5746.0	4064.0	2606.0	875.0	7977.0	2683.0	7071.0	1002.0	9597.0	6347.0	2894.0	4719.0	677.0	9890.0	840.0	662.0	2896.0	8555.0
47	205	42	110	5642.0	3449.0	1268.0	4382.0	7377.0	926.0	2518.0	2989.0	3462.0	3684.0	1261.0	9368.0	4876.0	5162.0	2386.0	4062.0	8387.0	768.0	4304.0	7648.0	9494.0	3659.0	3405.0	2554.0	4553.0	2727.0	6193.0	9790.0	7218.0	4122.0	5002.0	5916.0	4114.0	2663.0	1044.0	8083.0	2760.0	7096.0	1053.0	9659.0	6350.0	2935.0	4882.0	781.0	9939.0	879.0	710.0	2958.0	8572.0
47	195	42	100	5647.0	3456.0	1263.0	4375.0	7371.0	924.0	2511.0	2993.0	3465.0	3667.0	1244.0	9368.0	4871.0	5162.0	2385.0	4135.0	8378.0	760.0	4317.0	7642.0	9592.0	3664.0	3445.0	2558.0	4549.0	2781.0	6194.0	9788.0	7227.0	4126.0	5001.0	5845.0	4146.0	2606.0	1025.0	8072.0	2788.0	7075.0	1061.0	9669.0	6353.0	2971.0	4704.0	676.0	9965.0	887.0	682.0	2960.0	8578.0
47	230	42	133	5499.0	3361.0	1201.0	4278.0	7355.0	891.0	2505.0	2976.0	3410.0	3602.0	1179.0	9217.0	4830.0	5149.0	2362.0	4014.0	8323.0	671.0	4163.0	7627.0	9490.0	3624.0	3380.0	2512.0	4372.0	2516.0	6116.0	9786.0	7201.0	4114.0	4965.0	5743.0	4059.0	2603.0	876.0	7979.0	2689.0	7073.0	1001.0	9599.0	6348.0	2888.0	4716.0	685.0	9907.0	837.0	658.0	2894.0	8554.0
47	191	42	96	5646.0	3454.0	1248.0	4371.0	7361.0	920.0	2510.0	2995.0	3452.0	3645.0	1184.0	9200.0	4867.0	5162.0	2383.0	4126.0	8375.0	759.0	4317.0	7640.0	9594.0	3665.0	3427.0	2572.0	4543.0	2782.0	6122.0	9789.0	7174.0	4127.0	4987.0	5842.0	4148.0	2606.0	1025.0	8069.0	2792.0	7074.0	1059.0	9674.0	6358.0	2970.0	4694.0	672.0	9965.0	860.0	746.0	2898.0	8578.0
47	52	42	47	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
48	226	43	129	5497.0	3351.0	1202.0	4277.0	7356.0	889.0	2497.0	2973.0	3410.0	3607.0	1178.0	9216.0	4825.0	5150.0	2366.0	4012.0	8321.0	645.0	4165.0	7627.0	9494.0	3625.0	3379.0	2522.0	4373.0	2518.0	6116.0	9786.0	7198.0	4117.0	4946.0	5747.0	4064.0	2608.0	877.0	7980.0	2689.0	7071.0	1004.0	9598.0	6347.0	2887.0	4720.0	678.0	9889.0	843.0	662.0	2895.0	8557.0
48	52	43	47	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
48	208	43	113	5599.0	3360.0	1216.0	4319.0	7378.0	926.0	2520.0	2987.0	3454.0	3685.0	1254.0	9364.0	4877.0	5163.0	2386.0	4021.0	8394.0	769.0	4300.0	7649.0	9494.0	3659.0	3395.0	2555.0	4622.0	2715.0	6193.0	9792.0	7218.0	4121.0	5000.0	5824.0	4112.0	2655.0	1049.0	8083.0	2750.0	7084.0	1052.0	9656.0	6351.0	2893.0	4826.0	775.0	9941.0	878.0	701.0	2904.0	8571.0
48	222	43	126	5491.0	3350.0	1201.0	4277.0	7357.0	889.0	2498.0	2973.0	3411.0	3630.0	1175.0	9211.0	4823.0	5161.0	2369.0	4010.0	8321.0	645.0	4169.0	7630.0	9500.0	3626.0	3378.0	2538.0	4577.0	2542.0	6115.0	9787.0	7198.0	4118.0	4939.0	5747.0	4066.0	2627.0	881.0	7980.0	2691.0	7070.0	1009.0	9599.0	6345.0	2882.0	4726.0	678.0	9888.0	843.0	664.0	2895.0	8558.0
48	221	43	125	5489.0	3351.0	1201.0	4277.0	7358.0	889.0	2498.0	2973.0	3411.0	3632.0	1173.0	9216.0	4823.0	5161.0	2369.0	4010.0	8321.0	667.0	4300.0	7631.0	9517.0	3626.0	3378.0	2560.0	4577.0	2516.0	6115.0	9787.0	7197.0	4117.0	4938.0	5746.0	4065.0	2626.0	879.0	7980.0	2737.0	7070.0	1010.0	9597.0	6345.0	2882.0	4779.0	677.0	9890.0	846.0	663.0	2894.0	8558.0
49	208	44	113	5598.0	3359.0	1217.0	4318.0	7377.0	926.0	2520.0	2986.0	3413.0	3685.0	1217.0	9362.0	4876.0	5164.0	2387.0	4018.0	8335.0	769.0	4298.0	7648.0	9493.0	3659.0	3393.0	2564.0	4554.0	2670.0	6192.0	9792.0	7221.0	4120.0	5001.0	5824.0	4110.0	2652.0	1047.0	8086.0	2747.0	7082.0	1047.0	9655.0	6351.0	2888.0	4824.0	776.0	9944.0	879.0	699.0	2903.0	8571.0
49	221	44	125	5488.0	3350.0	1201.0	4279.0	7359.0	890.0	2499.0	2974.0	3407.0	3636.0	1178.0	9215.0	4824.0	5162.0	2371.0	4010.0	8321.0	668.0	4300.0	7631.0	9499.0	3626.0	3379.0	2563.0	4505.0	2539.0	6119.0	9786.0	7196.0	4116.0	4939.0	5747.0	4066.0	2628.0	1052.0	7982.0	2737.0	7070.0	1011.0	9598.0	6345.0	2880.0	4783.0	678.0	9889.0	845.0	663.0	2894.0	8559.0
49	217	44	122	5488.0	3351.0	1200.0	4281.0	7360.0	889.0	2501.0	2975.0	3405.0	3647.0	1173.0	9213.0	4825.0	5165.0	2372.0	4006.0	8322.0	657.0	4299.0	7636.0	9477.0	3649.0	3380.0	2560.0	4506.0	2549.0	6147.0	9786.0	7194.0	4115.0	4938.0	5751.0	4066.0	2632.0	1048.0	7984.0	2735.0	7069.0	1118.0	9596.0	6344.0	2879.0	4792.0	678.0	9862.0	847.0	667.0	2891.0	8560.0
49	177	44	88	5586.0	3379.0	1236.0	4294.0	7354.0	715.0	2510.0	3001.0	3445.0	3634.0	1033.0	9196.0	4860.0	5165.0	2337.0	4019.0	8375.0	753.0	4315.0	7599.0	9387.0	3637.0	3417.0	2581.0	4369.0	2514.0	6121.0	9791.0	7159.0	4130.0	4964.0	5761.0	4161.0	2615.0	1032.0	8053.0	2725.0	7072.0	1058.0	9623.0	6395.0	2840.0	4689.0	675.0	9914.0	676.0	684.0	2753.0	8581.0
49	54	44	49	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
50	177	45	88	5582.0	3377.0	1230.0	4290.0	7332.0	713.0	2510.0	3002.0	3442.0	3618.0	1031.0	9195.0	4856.0	5166.0	2336.0	4015.0	8309.0	752.0	4315.0	7597.0	9385.0	3633.0	3416.0	2583.0	4367.0	2506.0	6090.0	9789.0	7159.0	4129.0	4963.0	5761.0	4163.0	2615.0	1033.0	8053.0	2721.0	7069.0	1057.0	9623.0	6395.0	2836.0	4680.0	677.0	9914.0	676.0	676.0	2752.0	8580.0
50	213	45	118	5537.0	3351.0	1200.0	4311.0	7361.0	893.0	2521.0	2979.0	3406.0	3681.0	1206.0	9350.0	4851.0	5168.0	2385.0	4005.0	8325.0	768.0	4296.0	7642.0	9494.0	3654.0	3387.0	2558.0	4554.0	2552.0	6154.0	9790.0	7196.0	4118.0	4951.0	5761.0	4071.0	2642.0	1044.0	8081.0	2738.0	7077.0	1046.0	9600.0	6349.0	2879.0	4817.0	770.0	9945.0	876.0	669.0	2893.0	8569.0
51	213	46	118	5536.0	3351.0	1199.0	4311.0	7361.0	893.0	2515.0	2980.0	3403.0	3682.0	1207.0	9334.0	4851.0	5168.0	2386.0	4004.0	8324.0	766.0	4295.0	7641.0	9494.0	3653.0	3386.0	2562.0	4553.0	2549.0	6154.0	9788.0	7196.0	4117.0	4950.0	5759.0	4069.0	2642.0	1043.0	8083.0	2738.0	7078.0	1042.0	9600.0	6351.0	2878.0	4669.0	770.0	9954.0	876.0	668.0	2892.0	8569.0
51	210	46	115	5538.0	3354.0	1205.0	4315.0	7374.0	898.0	2522.0	2983.0	3408.0	3684.0	1212.0	9348.0	4867.0	5167.0	2388.0	4011.0	8327.0	767.0	4294.0	7645.0	9493.0	3657.0	3389.0	2566.0	4552.0	2556.0	6159.0	9791.0	7202.0	4118.0	4964.0	5824.0	4073.0	2646.0	1045.0	8089.0	2741.0	7081.0	1042.0	9603.0	6352.0	2879.0	4819.0	773.0	9949.0	878.0	671.0	2900.0	8568.0
51	256	46	152	5500.0	3349.0	1205.0	4277.0	7356.0	917.0	2464.0	2978.0	3404.0	3617.0	1203.0	9262.0	4861.0	5152.0	2390.0	4003.0	8331.0	694.0	4224.0	7614.0	9484.0	3632.0	3384.0	2566.0	4478.0	2528.0	6119.0	9796.0	7192.0	4111.0	4969.0	5759.0	4099.0	2616.0	1028.0	8032.0	2737.0	7090.0	978.0	9597.0	6340.0	2855.0	4657.0	679.0	9874.0	894.0	666.0	2814.0	8573.0
51	257	46	153	5500.0	3349.0	1205.0	4276.0	7357.0	916.0	2463.0	2978.0	3404.0	3618.0	1202.0	9217.0	4863.0	5153.0	2395.0	4001.0	8331.0	695.0	4221.0	7614.0	9482.0	3631.0	3385.0	2563.0	4477.0	2527.0	6116.0	9798.0	7191.0	4111.0	4966.0	5759.0	4100.0	2617.0	1027.0	8033.0	2737.0	7088.0	976.0	9597.0	6340.0	2856.0	4658.0	678.0	9875.0	896.0	665.0	2814.0	8572.0
52	210	47	115	5537.0	3353.0	1204.0	4315.0	7373.0	896.0	2520.0	2983.0	3407.0	3684.0	1211.0	9340.0	4855.0	5166.0	2390.0	4007.0	8326.0	767.0	4293.0	7645.0	9494.0	3656.0	3388.0	2567.0	4550.0	2551.0	6159.0	9789.0	7231.0	4118.0	4963.0	5825.0	4071.0	2647.0	1044.0	8089.0	2741.0	7084.0	1040.0	9603.0	6353.0	2878.0	4818.0	773.0	9950.0	878.0	671.0	2900.0	8566.0
52	257	47	153	5500.0	3348.0	1205.0	4278.0	7357.0	918.0	2464.0	2978.0	3404.0	3620.0	1202.0	9262.0	4863.0	5152.0	2396.0	4000.0	8330.0	698.0	4220.0	7614.0	9484.0	3632.0	3383.0	2563.0	4477.0	2525.0	6116.0	9796.0	7187.0	4111.0	4965.0	5760.0	4100.0	2609.0	1025.0	8031.0	2737.0	7090.0	976.0	9597.0	6340.0	2856.0	4658.0	679.0	9874.0	895.0	666.0	2816.0	8528.0
52	208	47	113	5539.0	3356.0	1207.0	4317.0	7375.0	896.0	2516.0	2984.0	3410.0	3684.0	1214.0	9344.0	4868.0	5161.0	2390.0	4012.0	8328.0	767.0	4292.0	7646.0	9493.0	3658.0	3390.0	2569.0	4548.0	2554.0	6185.0	9787.0	7239.0	4117.0	5004.0	5857.0	4075.0	2649.0	1044.0	8089.0	2742.0	7083.0	1040.0	9603.0	6353.0	2880.0	4819.0	776.0	9948.0	880.0	672.0	2902.0	8565.0
52	209	47	114	5538.0	3354.0	1206.0	4316.0	7374.0	896.0	2520.0	2983.0	3408.0	3684.0	1213.0	9341.0	4857.0	5164.0	2390.0	4010.0	8327.0	767.0	4292.0	7646.0	9493.0	3657.0	3389.0	2568.0	4549.0	2551.0	6188.0	9788.0	7240.0	4117.0	4965.0	5856.0	4073.0	2648.0	1044.0	8089.0	2742.0	7084.0	1040.0	9603.0	6353.0	2878.0	4819.0	774.0	9949.0	879.0	671.0	2901.0	8566.0
52	213	47	118	5535.0	3349.0	1195.0	4312.0	7360.0	892.0	2514.0	2980.0	3400.0	3681.0	1207.0	9223.0	4825.0	5167.0	2388.0	4003.0	8324.0	766.0	4293.0	7641.0	9494.0	3652.0	3386.0	2564.0	4551.0	2548.0	6155.0	9788.0	7195.0	4117.0	4950.0	5759.0	4068.0	2643.0	1040.0	8084.0	2738.0	7080.0	1039.0	9601.0	6352.0	2877.0	4669.0	770.0	9954.0	876.0	668.0	2893.0	8567.0
52	256	47	152	5500.0	3348.0	1205.0	4279.0	7356.0	918.0	2466.0	2978.0	3404.0	3618.0	1202.0	9263.0	4861.0	5152.0	2396.0	4001.0	8331.0	698.0	4223.0	7613.0	9485.0	3633.0	3382.0	2566.0	4477.0	2526.0	6119.0	9795.0	7187.0	4111.0	4968.0	5760.0	4098.0	2607.0	1026.0	8030.0	2738.0	7091.0	977.0	9598.0	6340.0	2855.0	4657.0	679.0	9873.0	894.0	666.0	2816.0	8571.0
52	57	47	52	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
53	256	48	152	5500.0	3348.0	1205.0	4279.0	7357.0	918.0	2467.0	2978.0	3405.0	3619.0	1202.0	9264.0	4859.0	5151.0	2396.0	4003.0	8331.0	699.0	4226.0	7614.0	9488.0	3634.0	3382.0	2563.0	4478.0	2527.0	6119.0	9793.0	7186.0	4112.0	4968.0	5761.0	4099.0	2604.0	1026.0	8031.0	2739.0	7092.0	980.0	9599.0	6340.0	2857.0	4657.0	679.0	9874.0	894.0	668.0	2818.0	8571.0
53	257	48	153	5500.0	3348.0	1205.0	4278.0	7358.0	918.0	2465.0	2978.0	3405.0	3621.0	1202.0	9263.0	4864.0	5151.0	2397.0	4002.0	8331.0	699.0	4224.0	7614.0	9487.0	3634.0	3383.0	2561.0	4477.0	2525.0	6118.0	9795.0	7186.0	4112.0	4965.0	5761.0	4100.0	2608.0	1025.0	8031.0	2739.0	7091.0	978.0	9599.0	6339.0	2857.0	4658.0	679.0	9875.0	895.0	668.0	2818.0	8527.0
53	57	48	52	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
53	373	48	226	5492.0	3336.0	1204.0	4260.0	7357.0	926.0	2439.0	2974.0	3428.0	3621.0	1200.0	9264.0	4865.0	5157.0	2400.0	3988.0	8331.0	643.0	4211.0	7572.0	9481.0	3633.0	3372.0	2553.0	4469.0	2516.0	6094.0	9760.0	7182.0	4106.0	4939.0	5753.0	4129.0	2600.0	967.0	8023.0	2738.0	7094.0	969.0	9575.0	6337.0	2855.0	4663.0	675.0	9871.0	858.0	673.0	2812.0	8511.0
54	208	49	113	5537.0	3354.0	1207.0	4316.0	7375.0	894.0	2516.0	2983.0	3410.0	3683.0	1215.0	9339.0	4832.0	5159.0	2390.0	4007.0	8327.0	766.0	4292.0	7650.0	9494.0	3658.0	3390.0	2570.0	4548.0	2548.0	6184.0	9786.0	7241.0	4117.0	5003.0	5857.0	4077.0	2650.0	1046.0	8091.0	2743.0	7083.0	1040.0	9604.0	6354.0	2878.0	4817.0	778.0	9944.0	878.0	675.0	2904.0	8562.0
54	58	49	53	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
54	172	49	85	5555.0	3399.0	1229.0	4288.0	7351.0	714.0	2510.0	2851.0	3465.0	3617.0	1034.0	9195.0	4850.0	5177.0	2340.0	4072.0	8306.0	693.0	4321.0	7596.0	9384.0	3588.0	3225.0	2583.0	4353.0	2492.0	6029.0	9712.0	7167.0	4136.0	4932.0	5698.0	4165.0	2633.0	1034.0	7940.0	2724.0	7070.0	1061.0	9626.0	6306.0	2832.0	4675.0	615.0	9909.0	666.0	748.0	2726.0	8436.0
54	206	49	111	5538.0	3355.0	1221.0	4318.0	7374.0	892.0	2515.0	2982.0	3413.0	3681.0	1215.0	9339.0	4831.0	5153.0	2389.0	4008.0	8329.0	766.0	4291.0	7649.0	9492.0	3660.0	3391.0	2572.0	4546.0	2567.0	6181.0	9783.0	7206.0	4117.0	5005.0	5859.0	4079.0	2660.0	1044.0	8091.0	2746.0	7075.0	1039.0	9603.0	6353.0	2880.0	4817.0	781.0	9944.0	879.0	675.0	2906.0	8559.0
54	173	49	86	5557.0	3428.0	1229.0	4287.0	7332.0	713.0	2508.0	2850.0	3464.0	3617.0	1032.0	9196.0	4851.0	5174.0	2337.0	4120.0	8306.0	753.0	4319.0	7595.0	9384.0	3590.0	3226.0	2584.0	4353.0	2493.0	6040.0	9786.0	7163.0	4134.0	4930.0	5700.0	4163.0	2619.0	1035.0	7942.0	2722.0	7068.0	1059.0	9625.0	6307.0	2832.0	4678.0	615.0	9911.0	669.0	660.0	2731.0	8512.0
54	176	49	87	5579.0	3430.0	1229.0	4285.0	7330.0	711.0	2507.0	2848.0	3445.0	3616.0	1030.0	9196.0	4852.0	5168.0	2335.0	4015.0	8306.0	753.0	4317.0	7595.0	9383.0	3592.0	3228.0	2585.0	4353.0	2493.0	6046.0	9781.0	7157.0	4132.0	4926.0	5743.0	4161.0	2618.0	1036.0	7973.0	2722.0	7067.0	1013.0	9625.0	6393.0	2831.0	4681.0	615.0	9879.0	670.0	659.0	2739.0	8559.0
54	59	49	54	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
55	172	50	85	5555.0	3427.0	1230.0	4288.0	7353.0	716.0	2510.0	2854.0	3464.0	3622.0	1037.0	9197.0	4851.0	5197.0	2392.0	4124.0	8307.0	693.0	4428.0	7595.0	9387.0	3590.0	3227.0	2528.0	4355.0	2493.0	6039.0	9711.0	7170.0	4135.0	4933.0	5698.0	4163.0	2632.0	1034.0	7942.0	2819.0	7069.0	1062.0	9627.0	6305.0	2832.0	4678.0	616.0	9912.0	668.0	749.0	2729.0	8439.0
55	119	50	67	5658.0	3542.0	1157.0	4381.0	7364.0	641.0	2758.0	2808.0	3496.0	3628.0	998.0	9159.0	4924.0	5202.0	2334.0	3976.0	8558.0	615.0	4275.0	7620.0	9349.0	3549.0	3237.0	2472.0	4550.0	2556.0	6227.0	9615.0	7350.0	4185.0	4997.0	5672.0	4228.0	2548.0	1033.0	7954.0	2611.0	7077.0	1049.0	9681.0	6352.0	2815.0	4683.0	617.0	9826.0	601.0	672.0	2755.0	8389.0
55	173	50	86	5557.0	3429.0	1230.0	4287.0	7334.0	714.0	2508.0	2856.0	3463.0	3619.0	1033.0	9197.0	4852.0	5177.0	2341.0	4121.0	8307.0	753.0	4322.0	7595.0	9386.0	3591.0	3229.0	2584.0	4354.0	2493.0	6044.0	9715.0	7167.0	4134.0	4931.0	5700.0	4162.0	2626.0	1036.0	8054.0	2725.0	7067.0	1060.0	9627.0	6306.0	2831.0	4679.0	616.0	9912.0	670.0	660.0	2735.0	8516.0
55	59	50	54	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
56	373	51	226	5491.0	3329.0	1201.0	4260.0	7356.0	895.0	2440.0	2975.0	3424.0	3622.0	1199.0	9198.0	4847.0	5152.0	2399.0	3990.0	8331.0	649.0	4211.0	7571.0	9483.0	3631.0	3367.0	2556.0	4474.0	2464.0	6091.0	9758.0	7171.0	4107.0	4938.0	5753.0	4127.0	2598.0	996.0	8021.0	2742.0	7094.0	968.0	9573.0	6337.0	2853.0	4656.0	677.0	9871.0	858.0	696.0	2813.0	8510.0
56	60	51	55	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
57	256	52	152	5501.0	3345.0	1192.0	4276.0	7353.0	893.0	2462.0	2977.0	3402.0	3624.0	1201.0	9207.0	4846.0	5147.0	2390.0	4000.0	8328.0	687.0	4223.0	7614.0	9491.0	3629.0	3370.0	2560.0	4475.0	2465.0	6119.0	9785.0	7177.0	4110.0	4969.0	5762.0	4095.0	2597.0	1021.0	8027.0	2739.0	7092.0	975.0	9600.0	6338.0	2849.0	4655.0	680.0	9884.0	891.0	668.0	2818.0	8521.0
57	373	52	226	5492.0	3331.0	1200.0	4261.0	7354.0	895.0	2440.0	2975.0	3425.0	3624.0	1199.0	9198.0	4846.0	5153.0	2399.0	3990.0	8329.0	649.0	4212.0	7572.0	9484.0	3631.0	3366.0	2557.0	4470.0	2465.0	6091.0	9759.0	7170.0	4106.0	4937.0	5754.0	4127.0	2598.0	998.0	8021.0	2741.0	7095.0	969.0	9573.0	6336.0	2851.0	4656.0	678.0	9872.0	859.0	700.0	2813.0	8510.0
57	381	52	234	5494.0	3348.0	1196.0	4255.0	7357.0	844.0	2453.0	2972.0	3438.0	3630.0	1185.0	9197.0	4840.0	5142.0	2399.0	3994.0	8357.0	692.0	4263.0	7578.0	9486.0	3634.0	3371.0	2558.0	4473.0	2509.0	6093.0	9757.0	7163.0	4111.0	4923.0	5751.0	4129.0	2597.0	993.0	7978.0	2747.0	7100.0	966.0	9607.0	6331.0	2876.0	4653.0	682.0	9873.0	827.0	716.0	2811.0	8513.0
57	371	52	224	5491.0	3328.0	1192.0	4261.0	7344.0	891.0	2437.0	2973.0	3414.0	3621.0	1196.0	9197.0	4844.0	5140.0	2396.0	3989.0	8278.0	647.0	4211.0	7570.0	9480.0	3630.0	3363.0	2553.0	4462.0	2465.0	6091.0	9755.0	7169.0	4102.0	4935.0	5753.0	4125.0	2595.0	999.0	7989.0	2741.0	7097.0	969.0	9571.0	6334.0	2843.0	4654.0	674.0	9869.0	860.0	674.0	2813.0	8510.0
57	61	52	56	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
57	254	52	150	5499.0	3345.0	1191.0	4278.0	7350.0	890.0	2468.0	2977.0	3402.0	3622.0	1201.0	9208.0	4830.0	5143.0	2384.0	4002.0	8327.0	684.0	4224.0	7615.0	9494.0	3627.0	3368.0	2562.0	4475.0	2468.0	6120.0	9783.0	7179.0	4109.0	4974.0	5762.0	4093.0	2594.0	1021.0	8023.0	2739.0	7093.0	979.0	9600.0	6337.0	2834.0	4654.0	681.0	9874.0	887.0	665.0	2818.0	8523.0
57	385	52	238	5492.0	3347.0	1189.0	4251.0	7353.0	833.0	2496.0	2972.0	3438.0	3600.0	1175.0	9200.0	4833.0	5132.0	2403.0	3993.0	8352.0	689.0	4263.0	7607.0	9485.0	3635.0	3370.0	2551.0	4475.0	2504.0	6093.0	9703.0	7140.0	4112.0	4918.0	5745.0	4091.0	2594.0	947.0	7952.0	2749.0	7069.0	966.0	9605.0	6326.0	2835.0	4642.0	675.0	9874.0	825.0	718.0	2812.0	8524.0
